id,building_id,address,lat,lon,building_floors,material,accessible_entrance,temporary_closed,created_at,updated_at,hours_per_day,branch_count,branches_in_moll,country,region,district_area,city,living_area,title,content,extension,rating,rating_cnt,parking,free_parking,payed_parking,nearest_station,nearest_station_type,nearest_station_d,count_stations,all_stations,district
70000001017277674_j2fgdb2hdBdB9A829J7H14I3HGI2GHGJo37l6kBs39-c17d0438433BI211A3798-d8d5048B995J28A37632492H2B6CAJ4f8i3b78B8d33G4G1GA20000085J571I1GJ0I1C4A9g2,4504235283029962,"7-я Кожуховская улица, 9",55.710889,37.676235,4.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2025-12-03,12.0,1,344.0,Россия,Москва,,Москва,,Мозаика,Торгово-развлекательные центры,торгово-развлекательный центр,4.8,430.0,2508,6,2502,Дубровка,['mcc'],200.0,3,"{'Дубровка': {'distance': 200, 'comment': 'Московское центральное кольцо', 'route_types': ['mcc']}, 'Кожуховская': {'distance': 1000, 'comment': 'Люблинско-Дмитровская линия', 'route_types': ['metro']}}",Южнопортовый
4504128908992568_j2fgdb2hdBdB9A829J7H14I3HG2IGHGJo37l6kBs39-c17d0438433BIA18CA278-d8d5048B995J28A376324922A6BCH5If8i3b78B8d33G4G1G77041289H583H2HG3G3979Abf,4504235283124640,"Каширское шоссе, 26",55.653616,37.646647,3.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2026-01-14,15.0,1,118.0,Россия,Москва,,Москва,,Москворечье,Торгово-развлекательные центры,торгово-развлекательный комплекс,4.3,145.0,358,321,37,Каширская,['metro'],170.0,3,"{'Каширская': {'distance': 170, 'comment': 'Большая кольцевая линия', 'route_types': ['metro']}, 'Варшавская': {'distance': 1800, 'comment': 'Большая кольцевая линия', 'route_types': ['metro']}}",Москворечье-Сабурово
70000001078639777_Ehotyl3ydBdB9A822J7H15I3HGI2GHGJbcukejD939-c17d04384374I217B73B9-d8d5048B995J28A37632496H2B6CAJ4f8i3b78B8d33G4G1GA20000088J585I1GJ0I1C4A9d4,70030076290766426,"Красная улица, 20а",56.174285,37.000849,3.0,Железобетон,,opening_soon,,2026-02-19,,1,,Россия,Московская область,Солнечногорск городской округ,Солнечногорск,,Мэтропарк,Торгово-развлекательные центры,торгово-развлекательный комплекс,,,361,361,0,Автобаза №125,"['bus', 'shuttle_bus']",340.0,1,"{'Автобаза №125': {'distance': 340, 'comment': None, 'route_types': ['bus', 'shuttle_bus']}}",
70000001097859625_Ehotyl3ydBdB9A822J7H15I3HGI2GHGJbcukejD939-c17d04384374I219A95B8-d8d5048B995J28A37632496H2B6CAJ4f8i3b78B8d33G4G1GA20000036J586I1GJ0I1C4A9B3,70030076542263962,"улица Авиаторов, 3Б",55.643275,37.400415,4.0,Железобетон,Автоматическая дверь,,,2026-02-26,12.0,2,8.0,Россия,Москва,,Москва,,Небо,Торгово-развлекательные центры,общественно-деловой центр,4.2,2.0,1,1,0,Солнцево,['metro'],1000.0,2,"{'Солнцево': {'distance': 1000, 'comment': 'Солнцевская линия', 'route_types': ['metro']}, 'Новопеределкино': {'distance': 1600, 'comment': 'D4A Новопеределкино — Солнечная', 'route_types': ['suburban_train', 'mcd']}}",Солнцево
70000001049544232_Ehotyl3ydBdB9A822J7H15I3HGI2GHGJbcukejD939-c17d04384374I214C6464-d8d5048B995J28A37632496H2B6CAJ4f8i3b78B8d33G4G1GA20000043J587I1GJ0I1C4A947,70030076203825729,"улица Авиаторов, 3а",55.64325,37.397943,4.0,Железобетон,"Пандус, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2026-02-19,12.0,2,152.0,Россия,Москва,,Москва,,Небо,Торгово-развлекательные центры,торгово-развлекательный центр,4.8,112.0,801,1,800,Солнцево,['metro'],850.0,3,"{'Солнцево': {'distance': 850, 'comment': 'Солнцевская линия', 'route_types': ['metro']}, 'Новопеределкино': {'distance': 1400, 'comment': 'D4A Новопеределкино — Солнечная', 'route_types': ['suburban_train', 'mcd']}, 'Солнечная': {'distance': 1900, 'comment': 'D4 Калужско-Нижегородский диаметр', 'route_types': ['suburban_train', 'mcd']}}",Солнцево
70000001025437745_Ehotyl3ydBdB9A822J7H15I3HGI2GHGJbcukejD939-c17d04384374I21285399-d8d5048B995J28A37632496H2B6CAJ4f8i3b78B8d33G4G1GA20000056J588I1GJ0I1C4A988,4504235295738041,"улица Хабарова, 2",55.592617,37.349355,12.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,2016-11-05,2026-02-03,12.0,1,422.0,Россия,Москва,,Московский,,Новомосковский,"Бизнес-центры,Торгово-развлекательные центры",торгово-развлекательный центр,4.8,143.0,851,851,0,Хабарова д.2,"['bus', 'shuttle_bus']",120.0,1,"{'Хабарова д.2': {'distance': 120, 'comment': None, 'route_types': ['bus', 'shuttle_bus']}}",Филимонковский
4504127908408142_Ehotyl3ydBdB9A822J7H15I3HG2IGHGJbcukejD939-c17d04384374IA1871836-d8d5048B995J28A376324962A6BCH5If8i3b78B8d33G4G1G77041273H59AH2HG3G3979Af9,4504235282531962,"Ореховый бульвар, 22а",55.612098,37.732271,3.0,Железобетон,"Пандус, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2026-01-14,14.0,1,152.0,Россия,Москва,,Москва,,Облака,Торгово-развлекательные центры,торгово-развлекательный комплекс,4.4,133.0,1573,1573,0,Домодедовская,['metro'],750.0,3,"{'Домодедовская': {'distance': 750, 'comment': 'Замоскворецкая линия', 'route_types': ['metro']}, 'Красногвардейская': {'distance': 750, 'comment': 'Замоскворецкая линия', 'route_types': ['metro']}, 'Зябликово': {'distance': 900, 'comment': 'Люблинско-Дмитровская линия', 'route_types': ['metro']}}",Зябликово
70000001024457467_Ehotyl3ydBdB9A822J7H15I3HGI2GHGJbcukejD939-c17d04384374I21275596-d8d5048B995J28A37632496H2B6CAJ4f8i3b78B8d33G4G1GA20000078J58AI1GJ0I1C4A9C5,4504235295534895,"Кутузовский проспект, 57",55.727906,37.476768,4.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,2016-08-25,2026-02-26,12.285714285714286,1,308.0,Россия,Москва,,Москва,,Океания,Торгово-развлекательные центры,торгово-развлекательный центр,4.7,392.0,1105,1,1104,Славянский бульвар,['metro'],260.0,3,"{'Славянский бульвар': {'distance': 260, 'comment': 'Арбатско-Покровская линия', 'route_types': ['metro']}, 'Пионерская': {'distance': 1200, 'comment': 'Филёвская линия', 'route_types': ['metro']}}",Фили-Давыдково
70000001038404672_Ehotyl3ydBdB9A822J7H15I3HGI2GHGJbcukejD939-c17d04384374I213B5068-d8d5048B995J28A37632496H2B6CAJ4f8i3b78B8d33G4G1GA20000083J591I1GJ0I1C4A9h9,4504235282922871,"проспект Ленина, 25",55.797722,37.938613,15.0,Железобетон,"Пандус, Автоматическая дверь",,,2026-01-14,13.0,1,100.0,Россия,Московская область,Балашиха городской округ,Балашиха,Балашиха-1 м-н,Октябрь,Торгово-развлекательные центры,торгово-развлекательный центр,4.8,14.0,51,1,50,Балашиха,['suburban_train'],1700.0,2,"{'Балашиха': {'distance': 1700, 'comment': None, 'route_types': ['suburban_train']}, 'Горенки': {'distance': 1800, 'comment': None, 'route_types': ['suburban_train']}}",
4504128908704358_Ehotyl3ydBdB9A822J7H15I3HG2IGHGJbcukejD939-c17d04384374IA18A1457-d8d5048B995J28A376324962A6BCH5If8i3b78B8d33G4G1G77041289H5A3H2HG3G3979A7C,4504235283049996,"Октябрьский проспект, 366",55.663101,37.91046,4.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2025-10-13,12.0,1,97.0,Россия,Московская область,Люберцы городской округ,Люберцы,,Орбита,Торгово-развлекательные центры,торгово-развлекательный центр,4.7,35.0,186,66,120,Панки,"['suburban_train', 'mcd']",1900.0,1,"{'Панки': {'distance': 1900, 'comment': 'D3 Ленинградско-Казанский диаметр', 'route_types': ['suburban_train', 'mcd']}}",
70000001041928194_Ehotyl3ydBdB9A822J7H15I3HGI2GHGJbcukejD939-c17d04384374I2144A2A3-d8d5048B995J28A37632496H2B6CAJ4f8i3b78B8d33G4G1GA200000A5J593I2GJ1I1C4A9f6,70030076138594858,"Андропова проспект, 1",55.694483,37.676309,3.0,Железобетон,"Пандус, Вызов персонала, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,2020-02-29,2026-01-14,12.0,2,275.0,Россия,Москва,,Москва,,Остров Мечты,"Аттракционы,Детские игровые залы,Интересные здания,Торгово-развлекательные центры",тематический парк развлечений,4.6,4336.0,4686,1,4685,Технопарк,['metro'],380.0,3,"{'Технопарк': {'distance': 380, 'comment': 'Замоскворецкая линия', 'route_types': ['metro']}, 'Автозаводская': {'distance': 1900, 'comment': 'Московское центральное кольцо', 'route_types': ['mcc']}, 'ЗИЛ': {'distance': 2000, 'comment': 'Московское центральное кольцо', 'route_types': ['mcc']}}",Нагатинский Затон
4504127918882054_Ehotyl3ydBdB9A822J7H15I3HG2IGHGJbcukejD939-c17d04384374IA28B9227-d8d5048B995J28A376324962A6BCH5If8i3b78B8d33G4G1G77041275H5A5H2HG3G3979AaC,4504235282949663,"Пятницкое шоссе 7 километр, вл2",55.875028,37.33373,2.0,Железобетон,"Пандус, Туалет для маломобильных людей, Автоматическая дверь",,,2025-12-03,12.0,1,186.0,Россия,Московская область,Красногорск городской округ,,,Отрада,Торгово-развлекательные центры,торговый парк,4.8,63.0,2701,2701,0,Санаторий,"['bus', 'shuttle_bus']",230.0,1,"{'Санаторий': {'distance': 230, 'comment': None, 'route_types': ['bus', 'shuttle_bus']}}",
