title,extension,content,address,address_comment,postal,district,city,region,rating,rating_cnt,lat,lon,type
Медси,клиника для детей и подростков,Частные детские стоматологии; Детские врачи; Медицинская диагностика; Вакцинация,"Трифоновская улица, 26",,129272.0,Мещанский,Москва,Москва,5.0,127.0,55.788425,37.61939,branch
Медси,клиника для детей и подростков,Частные детские стоматологии; Детские врачи; Процедурный кабинет; Медицинские анализы; Медицинская диагностика; Медицинские комиссии; Пульмонолог; Аллерголог-иммунолог; Нефролог; Ревматолог; Гастроэнтеролог; ЛОР (отоларинголог); Травматолог-ортопед; Офтальмолог; Уролог; Кардиолог; Психолог; Эндокринолог; Остеопат; Массажист; Занятия ЛФК; Реабилитационные центры; Соляные комнаты; Диетолог,"Благовещенский переулок, 2/16 ст1",1 этаж,123001.0,Тверской,Москва,Москва,4.9,112.0,55.766157,37.596437,branch
Медси,клинико-диагностический центр,Частные стоматологии; Многопрофильные медицинские центры; Медицинская диагностика; Гинеколог; Уролог; Невролог; Кардиолог; ЛОР (отоларинголог); Гастроэнтеролог; Аллерголог-иммунолог; Офтальмолог; Терапевт; Дерматолог; Травматолог-ортопед; Маммолог; Пульмонолог; Эндокринолог; Физиотерапевт; Ревматолог; Вакцинация; Нефролог; Флеболог; Хирург; Диетолог; Проктолог; Онколог; Психотерапевт; Медицинские комиссии; Ведение беременности; Вертебролог; Гематолог; Инфекционист; Психиатр; Андролог; Челюстно-лицевой хирург; Мануальный терапевт; Трихолог; Рефлексотерапевт; Медицинские анализы; Фониатр,"Грузинский переулок, 3а",2 корпус,123056.0,Пресненский,Москва,Москва,4.7,462.0,55.771769,37.57925,branch
Медси,сеть медицинских центров,Частные детские стоматологии; Многопрофильные медицинские центры; Гинеколог; Уролог; Гастроэнтеролог; Дерматолог; Детские врачи; Терапевт; Хирург; Частные стоматологии; Травматолог-ортопед; ЛОР (отоларинголог); Эндокринолог; Офтальмолог; Аллерголог-иммунолог; Физиотерапевт; Кардиолог; Маммолог; Пульмонолог; Проктолог; Невролог; Ревматолог; Вакцинация; Онколог; Мануальный терапевт; Психотерапевт; Психолог; Массажист; Медицинские комиссии; Ведение беременности; Медицинская диагностика; Медицинские анализы; Челюстно-лицевой хирург,"Ленинский проспект, 20 к1",,119071.0,Донской,Москва,Москва,4.7,278.0,55.71741,37.592182,branch
Медси,сеть медицинских центров,Частные детские стоматологии; Многопрофильные медицинские центры; Медицинская диагностика; Терапевт; Офтальмолог; Невролог; Кардиолог; Уролог; Частные стоматологии; Детские врачи; ЛОР (отоларинголог); Гастроэнтеролог; Аллерголог-иммунолог; Дерматолог; Травматолог-ортопед; Маммолог; Пульмонолог; Эндокринолог; Физиотерапевт; Гинеколог; Ревматолог; Проктолог; Психотерапевт; Психолог; Массажист; Косметолог; Сомнолог; Гепатолог; Пластическая хирургия; Нефролог; Онколог; Флеболог; Хирург; Вакцинация; Медицинские комиссии; Ведение беременности; Инфекционист; Нейрохирург; Психиатр; Нейропсихолог; Челюстно-лицевой хирург; Сексолог; Диетолог; Логопед; Медицинские анализы; Трихолог; Мануальный терапевт; Фониатр; Генетик; Остеопат; Эпиляция; Больницы; Сурдолог; Андролог,"улица Красная Пресня, 16",,123242.0,Пресненский,Москва,Москва,4.8,657.0,55.762028,37.571615,branch
Медси,сеть медицинских центров,Частные стоматологии; Многопрофильные медицинские центры; Медицинская диагностика; Гинеколог; Невролог; ЛОР (отоларинголог); Гастроэнтеролог; Аллерголог-иммунолог; Офтальмолог; Терапевт; Дерматолог; Травматолог-ортопед; Маммолог; Эндокринолог; Кардиолог; Онколог; Медицинские комиссии; Ревматолог; Психолог; Психотерапевт; Флеболог; Вакцинация; Хирург; Психиатр,"Дубининская улица, 57 ст8",1 этаж,115054.0,Даниловский,Москва,Москва,4.6,125.0,55.720265,37.635591,branch
Медси,сеть медицинских центров,Частные стоматологии; Многопрофильные медицинские центры; Медицинская диагностика; Гинеколог; Невролог; Уролог; ЛОР (отоларинголог); Гастроэнтеролог; Аллерголог-иммунолог; Офтальмолог; Терапевт; Дерматолог; Травматолог-ортопед; Маммолог; Пульмонолог; Эндокринолог; Физиотерапевт; Кардиолог; Психотерапевт; Психолог; Хирург; Онколог; Ревматолог; Флеболог; Проктолог; Вакцинация; Медицинские комиссии; Ведение беременности; Мануальный терапевт; Медицинские анализы; Инфекционист; Массажист,"Благовещенский переулок, 6 ст1",,123001.0,Тверской,Москва,Москва,4.7,232.0,55.766754,37.597446,branch
Медси,сеть медицинских центров,Частные стоматологии; Многопрофильные медицинские центры; Медицинская диагностика; Гинеколог; Невролог; Уролог; Терапевт; Дерматолог; Кардиолог; Маммолог; ЛОР (отоларинголог); Офтальмолог; Физиотерапевт; Детские врачи; Гастроэнтеролог; Аллерголог-иммунолог; Травматолог-ортопед; Пульмонолог; Эндокринолог; Онколог; Ревматолог; Вакцинация; Хирург; Массажист; Мануальный терапевт; Медицинские комиссии; Ведение беременности; Нейрохирург; Процедурный кабинет; Логопед; Трихолог; Диетолог; Флеболог; Психолог,"3-й Хорошёвский проезд, 1 ст2",1 этаж,123007.0,Хорошёвский,Москва,Москва,4.6,270.0,55.772821,37.54003,branch
Медси,сеть медицинских центров,Частные стоматологии; Многопрофильные медицинские центры; Медицинская диагностика; Гинеколог; Маммолог; Пульмонолог; ЛОР (отоларинголог); Офтальмолог; Кардиолог; Эндокринолог; Уролог; Невролог; Гастроэнтеролог; Терапевт; Дерматолог; Травматолог-ортопед; Физиотерапевт; Флеболог; Медицинские комиссии; Ревматолог; Проктолог; Онколог; Хирург; Ведение беременности; Аллерголог-иммунолог; Медицинские анализы,"Зубовский бульвар, 22/39",0-2 этаж,119021.0,Хамовники,Москва,Москва,4.7,237.0,55.738902,37.587231,branch
Медси,сеть медицинских центров,Частные стоматологии; Медицинская диагностика; Вакцинация; Флеболог; Проктолог; Медицинские комиссии; Ведение беременности; Процедурный кабинет; Многопрофильные медицинские центры; Гинеколог; Кардиолог; ЛОР (отоларинголог); Уролог; Невролог; Гастроэнтеролог; Офтальмолог; Аллерголог-иммунолог; Терапевт; Дерматолог; Травматолог-ортопед; Маммолог; Эндокринолог; Рефлексотерапевт; Хирург,"проспект Мира, 26 ст6",,129090.0,Мещанский,Москва,Москва,4.7,212.0,55.777277,37.635207,branch
Медси,сеть медицинских центров,Частные стоматологии; Многопрофильные медицинские центры; Медицинская диагностика; Гинеколог; Кардиолог; Офтальмолог; Терапевт; Дерматолог; Вакцинация; Хирург; Гастроэнтеролог; Невролог; Психотерапевт; Травматолог-ортопед; Пульмонолог; Косметолог; Проктолог; Онколог; Ревматолог; Медицинские комиссии; Физиотерапевт; ЛОР (отоларинголог); Аллерголог-иммунолог; Ведение беременности; Процедурный кабинет; Эндокринолог; Уролог; Гематолог; Генетик; Медицинские анализы; Рефлексотерапевт; Мануальный терапевт; Диетолог; Флеболог; Больницы; Психолог; Андролог; Гепатолог; Маммолог; Трихолог,"улица Солянка, 12 ст1",1-7 этаж,109240.0,Таганский,Москва,Москва,4.8,396.0,55.751829,37.638182,branch
Медскан На Яузе,сеть медицинских центров,Частные стоматологии; Многопрофильные медицинские центры; Медицинские анализы; Травматолог-ортопед; Аллерголог-иммунолог; Ведение беременности; Гастроэнтеролог; Маммолог; Невролог; Нейрохирург; Офтальмолог; Нефролог; Физиотерапевт; Уролог; Флеболог; Мануальный терапевт; Эндокринолог; Трихолог; Пульмонолог; Психолог; Психотерапевт; Психиатр; Пластическая хирургия; Дерматолог; Массажист; Проктолог; Микрохирургия глаза; Кардиолог; Гинеколог; Медицинская диагностика; Онколог; Хирург; Центры планирования семьи; ЛОР (отоларинголог); Терапевт; Детские врачи; Ревматолог; Сурдолог; Фониатр; Проведение хирургических операций; Вакцинация; Гематолог; Генетик; Гериатр; Вертебролог; Гепатолог; Очищение организма; Диетолог; Инфекционист; Рефлексотерапевт; Профпатолог; Сексолог; Сомнолог; Эпилептолог; Отделения общей врачебной практики,"Волочаевская улица, 15 к1",,111033.0,Лефортово,Москва,Москва,4.8,145.0,55.750884,37.677757,branch
Медстайл Эффект,медицинский центр,Частные стоматологии; Многопрофильные медицинские центры; Аллерголог-иммунолог; Уролог; Невролог; Гастроэнтеролог; Дерматолог; Рефлексотерапевт; Кардиолог; Косметолог; Массажист; ЛОР (отоларинголог); Офтальмолог; Терапевт; Флеболог; Эндокринолог; Медицинская диагностика; Услуги тейпирования,"3-й Самотёчный переулок, 2",1 этаж,127473.0,Тверской,Москва,Москва,4.1,21.0,55.778859,37.616089,branch
Международная Клиника Гемостаза,,Частные стоматологии; Гинеколог; Медицинская диагностика; Медицинские анализы; Косметолог; ЛОР (отоларинголог); Офтальмолог; Кардиолог; Уролог; Эндокринолог; Маммолог; Гематолог; Флеболог; Гемостазиолог; Невролог; Терапевт; Онколог; Диетолог; Массажист; Гирудотерапевт; Процедурный кабинет; Многопрофильные медицинские центры,"Большой Афанасьевский переулок, 22",1 этаж,119019.0,Арбат,Москва,Москва,4.9,115.0,55.748721,37.597457,branch
Мета-Дент,стоматологическая клиника,Частные стоматологии; Зуботехнические лаборатории; Частные детские стоматологии; Челюстно-лицевой хирург,"Душинская улица, 18 к1",,111024.0,Лефортово,Москва,Москва,5.0,3.0,55.745287,37.70532,branch
Метродент,,Частные стоматологии,"улица Александра Солженицына, 40 ст2",1 этаж,109004.0,Таганский,Москва,Москва,,,55.745262,37.667706,branch
Миа.РФ,стоматологическая клиника,Частные стоматологии,"Напрудный переулок, 15",,129110.0,Мещанский,Москва,Москва,5.0,60.0,55.788663,37.632007,branch
Миа.РФ,стоматологическая клиника,Частные стоматологии,"1-й Волконский переулок, 15",1 этаж,127473.0,Тверской,Москва,Москва,4.9,171.0,55.774642,37.617549,branch
Мидия медикал,стоматологическая клиника,Частные стоматологии,"улица Фадеева, 4а",1 этаж,125047.0,Тверской,Москва,Москва,5.0,3.0,55.774593,37.6018,branch
Микдент,центр эстетической стоматологии и ортодонтии,Частные стоматологии,"Большая Семёновская улица, 45",1 этаж,107023.0,Соколиная Гора,Москва,Москва,5.0,2.0,55.781556,37.713516,branch
Миодент,стоматологическая клиника,Частные стоматологии,"Спартаковская площадь, 14 ст2",2101 офис; 1 этаж,105082.0,Басманный,Москва,Москва,4.4,7.0,55.776066,37.677648,branch
Миромед,многопрофильный медицинский центр,Частные стоматологии; Гинеколог; Уролог; Медицинские анализы; Медицинская диагностика,"Люсиновская улица, 13 ст1",мансардный этаж,115093.0,Замоскворечье,Москва,Москва,5.0,6.0,55.72784,37.623473,branch
Миссия 32,стоматология,Частные стоматологии; Челюстно-лицевой хирург,"Старопименовский переулок, 18 ст2",1 этаж,125009.0,Тверской,Москва,Москва,4.7,34.0,55.769974,37.605152,branch
Мистер Зуб,стоматология,Частные стоматологии,"1-я Дубровская улица, 5",,109044.0,Таганский,Москва,Москва,5.0,7.0,55.726753,37.670228,branch
Митралаб,центр стоматологии,Частные стоматологии,"Малая Грузинская улица, 29",,123557.0,Пресненский,Москва,Москва,5.0,242.0,55.768532,37.572085,branch
Митралаб,центр стратегической имплантации,Частные стоматологии,"Малая Грузинская улица, 29",1 этаж,123557.0,Пресненский,Москва,Москва,5.0,1.0,55.768361,37.572077,branch
Многопрофильный медицинский центр им. Святослава Федорова,,Частные стоматологии; Многопрофильные медицинские центры; Медицинская диагностика; Невролог; Офтальмолог; Микрохирургия глаза; Гинеколог; Детские врачи; Терапевт; ЛОР (отоларинголог); Хирург; Челюстно-лицевой хирург; Эндокринолог; Оптика; Медицинские анализы; Ремонт очков; Ведение беременности; Трихолог,"Садовая-Самотечная улица, 16 ст1",,127051.0,Тверской,Москва,Москва,4.1,31.0,55.773156,37.61845,branch
Мой Ортодонт,стоматологический центр,Частные стоматологии,"Большая Семёновская улица, 32",1 этаж,107023.0,Соколиная Гора,Москва,Москва,4.4,38.0,55.781942,37.708152,branch
Монополия,стоматологическая клиника,Частные стоматологии,"Кутузовский проспект, 24",1 этаж; около салона Hello Beauty,121151.0,Дорогомилово,Москва,Москва,5.0,3.0,55.745563,37.546484,branch
Моситалдент,стоматологическая клиника,Частные стоматологии,"улица Арбат, 28/1",,119002.0,Арбат,Москва,Москва,,,55.749414,37.590772,branch
Моситалдент,стоматологическая клиника,Частные стоматологии,"Комсомольский проспект, 15 ст2",1 этаж,119146.0,Хамовники,Москва,Москва,5.0,9.0,55.729967,37.588324,branch
Моситалмед,медицинский центр,Частные стоматологии; Многопрофильные медицинские центры; Аллерголог-иммунолог; Медицинские анализы; Медицинская диагностика; Гинеколог; Ведение беременности; Уролог; ЛОР (отоларинголог); Эндокринолог; Физиотерапевт; Ревматолог; Массажист; Гастроэнтеролог; Кардиолог; Мануальный терапевт; Терапевт; Дерматолог; Невролог; Офтальмолог; Хирург; Проктолог; Процедурный кабинет; Диетолог; Рефлексотерапевт; Онколог; Психиатр; Психотерапевт; Пульмонолог; Травматолог-ортопед; Флеболог; Остеопат; Гематолог; Нефролог; Маммолог,"улица Арбат, 28/1 ст1",1 этаж,119002.0,Арбат,Москва,Москва,4.4,36.0,55.749414,37.590772,branch
Москва дент,стоматологический центр,Частные стоматологии,"улица Хамовнический Вал, 28",1 этаж,119048.0,Хамовники,Москва,Москва,,,55.720796,37.56637,branch
Москва-Мед,медицинская стоматология,Частные стоматологии,"Цветной бульвар, 19 ст4",1 этаж,127051.0,Тверской,Москва,Москва,5.0,2.0,55.771799,37.619111,branch
МосСити,стоматологическая клиника,Частные стоматологии,"Стрельбищенский переулок, 29 ст1",,123317.0,Пресненский,Москва,Москва,4.7,15.0,55.765215,37.540575,branch
Моя стоматология,стоматологическая клиника,Частные стоматологии,"Лесная улица, 35/2",1 этаж,127055.0,Тверской,Москва,Москва,5.0,1.0,55.780029,37.589277,branch
Мс-денталь,стоматологическая клиника,Частные стоматологии,"Большой Афанасьевский переулок, 28",1 этаж,119019.0,Арбат,Москва,Москва,5.0,1.0,55.749626,37.598025,branch
Мск,стоматология,Частные стоматологии,"Кутузовский проспект, 35",1 этаж,121165.0,Дорогомилово,Москва,Москва,5.0,15.0,55.740576,37.539755,branch
Мудрый зуб,стоматологическая клиника,Частные стоматологии,"Октябрьская улица, 69",1 этаж,127521.0,Марьина Роща,Москва,Москва,5.0,31.0,55.794892,37.612259,branch
Мээрим,стоматологический центр,Частные стоматологии; Частные детские стоматологии,"улица Рогожский Вал, 6",1 этаж,109544.0,Таганский,Москва,Москва,4.2,11.0,55.742941,37.675422,branch
Мята,стоматологическая клиника,Частные стоматологии,"Долгоруковская улица, 35",1 этаж,127006.0,Тверской,Москва,Москва,4.9,44.0,55.778097,37.601072,branch
На Зубовском,стоматологическая клиника,Частные стоматологии,"Зубовский бульвар, 16-20 ст1",1 этаж,119021.0,Хамовники,Москва,Москва,5.0,4.0,55.738583,37.588709,branch
На Масловке,стоматология,Частные стоматологии,"улица Нижняя Масловка, 5",,127015.0,Беговой,Москва,Москва,,,55.791753,37.584155,branch
На Серпуховской,центр стоматологии,Частные стоматологии,"Большая Серпуховская улица, 29",2 этаж,115093.0,Замоскворечье,Москва,Москва,5.0,1.0,55.723977,37.626876,branch
На Цветном,стоматологический центр,Частные стоматологии,"Цветной бульвар, 11 ст6",301 офис; 3 этаж,127051.0,Тверской,Москва,Москва,5.0,1.0,55.76978,37.620509,branch
Нава,отделение бесплатных услуг,Стоматологические поликлиники,"Стрельбищенский переулок, 29а",1 этаж,123317.0,Пресненский,Москва,Москва,4.2,58.0,55.765366,37.53932,branch
Нава,отделение платных услуг,Частные стоматологии,"Тишинская площадь, 8",1 этаж,123056.0,Пресненский,Москва,Москва,4.0,4.0,55.770855,37.583541,branch
Нава,отделение платных услуг,Частные стоматологии,"Стрельбищенский переулок, 29а",1 этаж,123317.0,Пресненский,Москва,Москва,3.9,12.0,55.765366,37.53932,branch
Нава,стоматологическая клиника,Стоматологические поликлиники,"Тишинская площадь, 8",1 этаж; вход в арке,123056.0,Пресненский,Москва,Москва,4.6,20.0,55.770571,37.583874,branch
Народная клиника,стоматологическая клиника,Частные стоматологии,"Народная улица, 20 ст1",2 этаж,115172.0,Таганский,Москва,Москва,4.9,36.0,55.736958,37.649383,branch
Наследие улыбки,стоматологическая клиника,Частные стоматологии,"проспект Мира, 104",,129626.0,Алексеевский,Москва,Москва,5.0,15.0,55.802294,37.636726,branch
Насыров клиник,стоматологическая клиника,Частные стоматологии; Остеопат,"Большой Спасоглинищевский переулок, 8",1 этаж,101000.0,Басманный,Москва,Москва,5.0,3.0,55.755853,37.635163,branch
Научно-образовательный медико-технологический центр МГТУ им. Н.Э. Баумана,Стоматологическая поликлиника,Стоматологические поликлиники,"Бригадирский переулок, 14",3 этаж,105005.0,Басманный,Москва,Москва,5.0,3.0,55.765238,37.682341,branch
Национальный медицинский исследовательский центр профилактической медицины,,Частные стоматологии; Многопрофильные медицинские центры; Медицинская диагностика; Кардиолог; Косметолог; Массажист; Невролог; Диетолог; Медицинские анализы; Физиотерапевт; Флеболог; Проктолог; Рефлексотерапевт; Процедурный кабинет; Гастроэнтеролог; Гематолог; Гинеколог; Дерматолог; Занятия ЛФК; Маммолог; Нефролог; Травматолог-ортопед; Остеопат; ЛОР (отоларинголог); Офтальмолог; Терапевт; Психолог; Пульмонолог; Ревматолог; Сомнолог; Хирург; Эндокринолог; Интересные здания,"Петроверигский переулок, 10",1-5 этаж,101000.0,Басманный,Москва,Москва,4.7,44.0,55.756519,37.638134,branch
Национальный медицинский исследовательский центр профилактической медицины,клиника амбулаторной хирургии,Частные стоматологии; Многопрофильные медицинские центры; Флеболог; Проктолог; Медицинские анализы; Медицинская диагностика; ЛОР (отоларинголог); Очищение организма; Гастроэнтеролог; Гинеколог; Кардиолог; Маммолог; Невролог; Психолог; Терапевт,"Китайгородский проезд, 7",,109012.0,Таганский,Москва,Москва,,,55.752485,37.634194,branch
Национальный медицинский исследовательский центр профилактической медицины,стоматологическое отделение,Частные стоматологии; Медицинская диагностика,"Китайгородский проезд, 5",1 этаж,109012.0,Таганский,Москва,Москва,5.0,1.0,55.752852,37.633689,branch
Национальный медицинский исследовательский центр реабилитации и курортологии,медицинский центр,Частные стоматологии; Многопрофильные медицинские центры; Физиотерапевт; Травматолог-ортопед; Медицинская диагностика; Невролог; Кардиолог; Санатории; Реабилитационные центры; Гастроэнтеролог; Гинеколог; Дерматолог; Офтальмолог; Психотерапевт; Терапевт; Мануальный терапевт; ЛОР (отоларинголог); Уролог; Массажист; Рефлексотерапевт; Эндокринолог; Психолог; Занятия ЛФК,"улица Новый Арбат, 32",,121099.0,Арбат,Москва,Москва,4.2,7.0,55.752927,37.581022,branch
Неватекс.Москва,стоматологическая клиника имплантации и доказательной хирургии,Частные стоматологии; Травматолог-ортопед,"Трёхгорный Вал улица, 12 ст2",1 этаж,123022.0,Пресненский,Москва,Москва,5.0,418.0,55.759075,37.561663,branch
Немецкая стоматология доктора Гроссманна,стоматологическая клиника,Частные стоматологии,"улица Юлиуса Фучика, 11-13",1 этаж; вход со двора,123056.0,Пресненский,Москва,Москва,5.0,11.0,55.771126,37.588556,branch
Немецкий Имплантологический Центр,,Частные стоматологии,"набережная Тараса Шевченко, 1/2",1 этаж,121059.0,Дорогомилово,Москва,Москва,4.9,121.0,55.746083,37.572094,branch
Немецкий стоматологический центр,,Частные стоматологии; Косметолог; Трихолог,"улица Новый Арбат, 30/9",1 этаж,121099.0,Арбат,Москва,Москва,5.0,3.0,55.752847,37.581596,branch
НиКа,стоматологическая клиника,Частные стоматологии,"Краснопресненская набережная, 12",846 офис; 8 этаж; 6 подъезд,123610.0,Пресненский,Москва,Москва,5.0,8.0,55.755547,37.556638,branch
НикаМедикал,,Частные стоматологии,"улица Большие Каменщики, 3 ст2",,115172.0,Таганский,Москва,Москва,,,55.739398,37.65425,branch
Николас,стоматологическая клиника,Частные стоматологии,"Волгоградский проспект, 17",1 этаж; вход в арке,109316.0,Таганский,Москва,Москва,5.0,1.0,55.728719,37.678667,branch
Николь,стоматологический центр,Частные стоматологии,"Хорошёвское шоссе, 32а",421 офис; 4 этаж; 12 подъезд,125284.0,Хорошёвский,Москва,Москва,5.0,78.0,55.77668,37.542116,branch
Новая улыбка,клиника стоматологии,Частные стоматологии,"Пестовский переулок, 5",,109004.0,Таганский,Москва,Москва,,,55.745684,37.659473,branch
Новое время,стоматологический центр,Частные стоматологии,"улица 1905 года, 10 ст1",,123022.0,Пресненский,Москва,Москва,4.8,12.0,55.76807,37.558825,branch
Новостом,стоматологический центр,Частные стоматологии; Частные детские стоматологии,"Каланчёвская улица, 17",2 этаж; 1 подъезд,107078.0,Красносельский,Москва,Москва,4.6,48.0,55.772699,37.652134,branch
Новый формат,стоматологическая клиника,Частные стоматологии,"Страстной бульвар, 4 ст1",2 этаж,125375.0,Тверской,Москва,Москва,5.0,1.0,55.765559,37.608077,branch
Нормадент-Премиум,стоматологическая клиника,Частные стоматологии,"Пятницкая улица, 54 ст2",2 этаж,115184.0,Замоскворечье,Москва,Москва,4.7,10.0,55.733987,37.627451,branch
Нормодент,стоматологическая клиника,Частные стоматологии,"Мясницкая улица, 13 ст13а","1, 2 этаж",101000.0,Красносельский,Москва,Москва,4.3,13.0,55.762737,37.633544,branch
Нур,медицинский центр,Частные стоматологии; Терапевт; Уролог; Гинеколог; Невролог; Косметолог; Массажист; Андролог,"улица Сущёвский Вал, 3/5",1 этаж; вход сбоку здания,127018.0,Марьина Роща,Москва,Москва,1.7,7.0,55.7931,37.590249,branch
Областная стоматологическая поликлиника,,Стоматологические поликлиники,"улица Щепкина, 61/2",,129110.0,Мещанский,Москва,Москва,3.7,15.0,55.784638,37.628662,branch
Овенто,стоматология,Частные стоматологии,"Дружинниковская улица, 11а",,123242.0,Пресненский,Москва,Москва,,,55.758147,37.575642,branch
Олдент,стоматологическая клиника,Частные стоматологии; Челюстно-лицевой хирург,"Рубцовская набережная, 4 к1",1 этаж,105082.0,Басманный,Москва,Москва,4.0,16.0,55.774865,37.697295,branch
Олимп Клиник,многопрофильный медицинский центр,Частные стоматологии; Многопрофильные медицинские центры; Пластическая хирургия; Медицинская диагностика; Медицинские анализы; Гинеколог; Дерматолог; Кардиолог; Терапевт; Трихолог; Флеболог; ЛОР (отоларинголог); Косметолог; Травматолог-ортопед,"Садовая-Сухаревская улица, 7/1",,129090.0,Мещанский,Москва,Москва,4.9,224.0,55.774107,37.623143,branch
Он клиник,Взрослая стоматология ОН КЛИНИК,Частные стоматологии,"улица Большая Молчановка, 32 ст1",,121069.0,Арбат,Москва,Москва,5.0,53.0,55.753489,37.588343,branch
Он клиник,международный многопрофильный медицинский центр,Частные стоматологии; Многопрофильные медицинские центры; Детские врачи; Офтальмолог; Медицинская диагностика; Медицинские анализы; Медицинские комиссии; Процедурный кабинет; Микрохирургия глаза; Дерматолог; Психолог; Нейрохирург; Пульмонолог; ЛОР (отоларинголог); Гинеколог; Терапевт; Флеболог; Хирург; Физиотерапевт; Гематолог; Кардиолог; Гастроэнтеролог; Онколог; Сексолог; Нефролог; Невролог; Аллерголог-иммунолог; Ревматолог; Эндокринолог; Пластическая хирургия; Косметолог; Маммолог; Травматолог-ортопед; Мануальный терапевт; Уролог; Перманентный макияж; Ногтевые студии; Эпиляция,"Воронцовская улица, 13/14 ст9",2 этаж,109147.0,Таганский,Москва,Москва,4.9,313.0,55.739078,37.656642,branch
Он клиник,международный многопрофильный медицинский центр,Частные стоматологии; Многопрофильные медицинские центры; Медицинские анализы; Медицинская диагностика; Уролог; Гинеколог; Гастроэнтеролог; Косметолог; Зуботехнические лаборатории; ЛОР (отоларинголог); Медицинские комиссии; Травматолог-ортопед; Очищение организма; Аллерголог-иммунолог; Ведение беременности; Дерматолог; Инфекционист; Кардиолог; Маммолог; Миколог; Невролог; Офтальмолог; Подолог; Проктолог; Психолог; Психотерапевт; Ревматолог; Сексолог; Терапевт; Трихолог; Физиотерапевт; Флеболог; Хирург; Эндокринолог; Центры планирования семьи; Детские врачи; Логопед; Процедурный кабинет; Профпатолог; Массажист; Рефлексотерапевт; Пульмонолог,"Воронцовская улица, 8 ст5",,109044.0,Таганский,Москва,Москва,4.8,285.0,55.738801,37.655488,branch
Он клиник,международный многопрофильный медицинский центр,Частные стоматологии; Многопрофильные медицинские центры; Медицинская диагностика; ЛОР (отоларинголог); Медицинские анализы; Медицинские комиссии; Пластическая хирургия; Уролог; Гинеколог; Гастроэнтеролог; Ведение беременности; Дерматолог; Кардиолог; Невролог; Подолог; Проктолог; Терапевт; Трихолог; Хирург; Эндокринолог; Косметолог; Процедурный кабинет; Челюстно-лицевой хирург; Ногтевые студии,"улица Большая Молчановка, 32 ст1",1 этаж,121069.0,Арбат,Москва,Москва,4.9,392.0,55.753533,37.588431,branch
Он клиник,семейная стоматологическая клиника,Частные стоматологии,"Цветной бульвар, 30 к2",2 этаж,127051.0,Мещанский,Москва,Москва,5.0,52.0,55.771888,37.62215,branch
Он клиник,семейная стоматологическая клиника,Частные детские стоматологии; Частные стоматологии,"Воронцовская улица, 8 ст6",4 этаж,109044.0,Таганский,Москва,Москва,5.0,53.0,55.738826,37.655776,branch
Оптима Супер,стоматологическая клиника,Частные стоматологии,"Тверская улица, 6 ст3",цокольный этаж; справа от подъезда 23,125009.0,Тверской,Москва,Москва,,,55.761126,37.610992,branch
ОптиСмайл,,Частные стоматологии,"Киевская улица, 18",,121165.0,Дорогомилово,Москва,Москва,5.0,2.0,55.739558,37.548891,branch
Оранжстом,стоматологическая клиника,Частные стоматологии; Зуботехнические лаборатории; Челюстно-лицевой хирург,"1-й Хорошёвский проезд, 2/17",1 этаж,125284.0,Хорошёвский,Москва,Москва,5.0,10.0,55.777239,37.549717,branch
Орденто,стоматология,Частные стоматологии,"улица Усачёва, 15а",1 этаж,119048.0,Хамовники,Москва,Москва,,,55.725357,37.571652,branch
Оригами,стоматологический центр,Частные стоматологии,"Большая Сухаревская площадь, 16/18 ст2",1 этаж,107045.0,Красносельский,Москва,Москва,5.0,4.0,55.771573,37.638475,branch
Орис,медицинский центр,Частные стоматологии; Многопрофильные медицинские центры; Невролог; Медицинские комиссии; Медицинские анализы; Медицинская диагностика; Дерматолог; Офтальмолог; ЛОР (отоларинголог); Гинеколог; Физиотерапевт; Вакцинация; Гастроэнтеролог; Терапевт; Кардиолог; Травматолог-ортопед; Аллерголог-иммунолог,"Мясницкая улица, 13 ст13",,101000.0,Красносельский,Москва,Москва,5.0,1.0,55.76252,37.633167,branch
ОрисСфер,стоматология,Частные стоматологии,"Потаповский переулок, 14",1 этаж,101000.0,Басманный,Москва,Москва,,,55.759406,37.641423,branch
Орто-Артель,холистическая стоматологическая клиника,Частные стоматологии; Челюстно-лицевой хирург,"Петровский бульвар, 5 ст1",,127051.0,Тверской,Москва,Москва,3.7,6.0,55.76845,37.614525,branch
ОртоГнатика,центр ортодонтии и гнатологии,Частные стоматологии; Частные детские стоматологии,"Кутузовский проспект, 30",1 этаж,121165.0,Дорогомилово,Москва,Москва,4.9,34.0,55.741923,37.538664,branch
Ортодонт Бельчикова Е.А.,,Частные стоматологии,"Народная улица, 14 ст2",,115172.0,Таганский,Москва,Москва,5.0,2.0,55.737876,37.649746,branch
Ортодонт-стоматолог Николаева Н.Н.,,Частные стоматологии,"Волгоградский проспект, 8",211 кабинет; 2 этаж,109316.0,Таганский,Москва,Москва,,,55.730653,37.672335,branch
Ортодонт-центр,стоматологическая клиника,Частные стоматологии,"Трёхгорный Вал улица, 8",1 этаж,123022.0,Пресненский,Москва,Москва,5.0,4.0,55.759166,37.560327,branch
Ортодонт-центр,стоматологическая клиника,Частные стоматологии,"Петровский бульвар, 17/1",33 офис; 1 этаж,127051.0,Тверской,Москва,Москва,5.0,1.0,55.768254,37.617156,branch
