title,lat,lon,avg_price,capacity
Джонджоли,55.651318,37.745864,1700,110
Джонджоли,55.706217,37.763772,3500,112
Дистрикт,55.751331,37.700971,800,20
Долина,55.748304,37.703873,500,54
Халяль,55.671523,37.773265,400,45
Дом кебаба,55.657896,37.762908,500,25
Домашний очаг,55.703409,37.946255,950,25
Донер,55.709785,37.744523,700,12
Дружба,55.687908,37.865272,400,
Дружба народов,55.703579,37.685448,850,150
Дубай,55.696021,37.821418,,
Дустон,55.670748,37.773535,600,25
Ёрш,55.662772,37.759971,1400,174
Ещё парочку!,55.65431,37.758051,1200,120
Жаворонок,55.658117,37.7484,1500,50
Жаровня,55.670757,37.671244,1500,40
Жердеш ру,55.703433,37.763978,500,50
Загрузка,55.714174,37.678015,850,16
Зам-Зам,55.701492,37.732029,500,50
Замзам,55.667039,37.774973,400,30
ЗамЗам,55.721829,37.689872,750,20
Замок,55.697153,37.900925,400,40
Здрасте,55.719016,37.724299,1000,
Здрасте,55.638514,37.758746,1450,
Здрасте,55.68023,37.91853,1450,10
Здрасте,55.676347,37.866092,1450,10
Здрасте,55.684262,37.698919,,
Здрасте,55.720104,37.690866,1450,45
Здрасте,55.726756,37.748541,1450,
Здрасте,55.670862,37.856428,1450,10
Здрасте,55.723062,37.777116,1450,36
Здрасте,55.696358,37.955805,1450,10
Здрасте,55.752566,37.70616,1450,15
Здрасте,55.661935,37.733913,1450,10
Зебо,55.659214,37.810601,500,20
Зизифора,55.715824,37.791365,800,80
Зилола,55.684106,37.73738,500,30
Зилола,55.681867,37.739212,400,50
Золотое счастье,55.673972,37.762234,1000,40
Идеал,55.655606,37.830319,650,
Идрис,55.649009,37.743533,400,
Иль Массимо,55.710184,37.663123,1350,60
Инжир,55.660482,37.751718,2500,250
Кабул,55.670152,37.77447,500,35
Кавурма хаус,55.684688,37.853522,,
Камароб,55.668981,37.779754,500,26
Камелот,55.714475,37.671669,1000,
Кампанелло,55.7027,37.766169,1500,34
Караван,55.699271,37.774114,750,150
Караван-Сарай,55.675573,37.779377,500,52
Карак,55.673865,37.771583,1000,15
Карбонария,55.689329,37.864123,1000,20
Карсиллама Самса,55.673005,37.74691,200,35
Каспий,55.677108,37.78258,550,56
Кафе,55.707942,37.691034,,
Кафе,55.708502,37.700629,400,
Кафе,55.702951,37.694331,,
Кафе,55.704908,37.930334,400,24
Кафе,55.715723,37.657968,600,50
Кафе,55.721054,37.701092,,
Кафе,55.714547,37.716621,750,35
Кафе,55.71533,37.714296,850,45
Кафе,55.650976,37.84858,400,
Кафе,55.713486,37.71955,800,50
Кафе,55.683244,37.7812,350,10
Кафе,55.747469,37.707065,300,8
Кафе,55.704289,37.971819,500,24
Кафе,55.701124,37.896247,500,10
Кафе китайской кухни,55.651749,37.829206,450,
Китайская кухня,55.675133,37.780842,1200,42
Кафе на вертолете,55.704157,37.940694,800,35
Кафе турецкой кухни,55.698373,37.953648,950,
Кафе у дома,55.703609,37.935743,400,40
Кафе у храма,55.702575,37.668935,,
Кафе-халяль,55.655452,37.85052,500,14
Кафе-хинкальная,55.68199,37.847237,1400,
Кафе-чайхана,55.670448,37.775536,500,20
Кафе-чайхана,55.693036,37.970871,450,15
Кахетия,55.690368,37.858837,800,30
Кебаб,55.699151,37.963527,250,
Кебаб,55.688516,37.904809,500,40
Клешни и Хвосты,55.659672,37.752246,3500,120
Коканд,55.67414,37.738178,,
Кольский,55.752313,37.70612,1100,18
Комплект сервис,55.682492,37.746444,,
Кот_ок,55.648355,37.76947,350,
Красный лосось,55.697592,37.956658,1200,
Крошка картошка,55.700834,37.764576,450,20
Крошка картошка,55.673907,37.760685,500,
Крошка картошка,55.64892,37.744961,550,
Крошка картошка,55.693599,37.67616,350,
Крошка картошка,55.730197,37.731426,550,
Крошка картошка,55.638814,37.691498,300,
Крошка картошка,55.685805,37.854594,500,
Крошка картошка,55.649357,37.771202,450,
Крошка картошка,55.71021,37.674906,550,
Крошка картошка,55.747779,37.705195,450,
Крошка картошка,55.654292,37.844994,500,
Крошка картошка,55.696303,37.665032,700,
Крошка картошка,55.658708,37.742277,350,
Крошка картошка,55.659688,37.749411,300,
Кузпарк,55.693926,37.768377,500,32
Кузьминки-Люблино,55.688487,37.810277,500,60
Кукташ,55.658708,37.758405,,
Кыргызстан,55.653337,37.827042,450,
Ла Джон китайский хого,55.67422,37.762335,1800,
Лагман Хаус,55.67366,37.858481,600,120
Лагман хаус,55.706304,37.684846,600,59
Лаззат,55.673568,37.778691,650,100
Лапшичка,55.6938,37.759042,700,5
Лепешка и самса,55.676906,37.766101,,
Лесной,55.690862,37.784362,600,40
Лефортово,55.752849,37.707629,850,
Локация,55.750554,37.707049,1200,
Луна,55.67291,37.753382,500,35
Мадиани,55.733336,37.710236,1500,80
Маковка,55.688074,37.903634,,
Максима,55.7088,37.656389,1000,80
Манас-чайхана,55.673736,37.794623,800,100
Мангал,55.701393,37.686744,,
Мангал,55.643805,37.7307,,
Мангал times,55.686689,37.851565,1000,
Марсера,55.676167,37.67881,900,40
Мастер Гурмэ,55.677628,37.72535,,
Мелодия,55.637787,37.739135,1500,20
Мельница пицца,55.680758,37.915462,550,25
Миллениум,55.638451,37.692495,1500,30
Мираж,55.693329,37.746014,1000,330
Михико,55.63939,37.694,,
Моремания,55.701436,37.763868,950,50
Моремания,55.652893,37.764809,950,150
Моремания,55.711956,37.656666,950,200
МосЛанч,55.716391,37.695595,500,50
Мультифуд,55.681944,37.780056,300,4
Муслим Хого,55.717416,37.785346,1000,50
Муслим Хого,55.644059,37.730495,1000,33
Мясо на углях,55.647393,37.741143,,12
На прудах,55.68287,37.967308,1000,35
Нават,55.707173,37.747896,550,40
Народный,55.651326,37.832751,400,50
Нарын-Кала,55.682199,37.904859,1000,20
Наш Самарканд,55.676166,37.772643,600,100
Наша чайная,55.648448,37.663132,350,20
Некрасовские бани,55.681804,37.928956,1100,40
Новый день,55.715779,37.678724,,
Оазис,55.654686,37.702706,,30
Обедоv,55.707534,37.68881,,
Объект,55.634761,37.812254,900,
Однажды в Ташкенте,55.71892,37.676586,500,70
ОкуньЕвшая Доставка,55.678527,37.866407,950,16
Орёл,55.711302,37.947848,,
Ором,55.709402,37.657333,600,50
Ором,55.659502,37.747372,550,250
Осетинские пироги&шашлык,55.682714,37.911289,200,
ОстроВкуса,55.689066,37.727134,400,39
от А до Я,55.686574,37.866943,,
Ош,55.703007,37.76645,650,60
Ош,55.705227,37.68881,500,40
Пандок,55.652667,37.733735,750,100
Панорама,55.653562,37.833391,,
Панорама,55.653533,37.833391,1000,150
Панорама,55.65325,37.831943,400,50
Панорама,55.693036,37.770758,600,40
Педальный конь,55.657945,37.751212,,
Перчинка,55.721062,37.696795,550,30
Печенег,55.699495,37.740618,300,
Пипл`c,55.666699,37.759788,800,25
Пироги и хинкали,55.690415,37.909188,1400,4
Плаза,55.713976,37.718318,1600,60
Плов & Лагман,55.657916,37.751913,550,
Плов и точка,55.676871,37.781922,500,25
Плов центр,55.703041,37.766464,650,50
Плов центр,55.706732,37.75956,600,32
Плов-хаус,55.649161,37.74641,700,100
Плов-хаус,55.703474,37.726495,700,100
Чайхана,55.699675,37.911012,600,13
Пловмания,55.692855,37.940437,,
Под куполом,55.694854,37.676239,,
Полная кружка,55.651355,37.74432,850,50
Пора по пицце,55.654066,37.757544,1200,50
Про Мангал,55.65777,37.75153,600,
Пузатая хата,55.673173,37.733307,1100,80
Район,55.64456,37.711522,1500,
Райхан,55.71614,37.67654,700,50
Рафхаус,55.704315,37.690608,350,20
Ринг,55.727019,37.714305,400,
Року Фемили,55.699773,37.897429,1000,
Рольф,55.720066,37.776595,,
Романтика,55.714032,37.794473,700,40
Рохат,55.681595,37.873545,250,30
Рояль,55.653237,37.827186,400,40
Садовод,55.653156,37.835242,600,60
Садовод,55.653199,37.835255,1500,50
Сайгон,55.655605,37.830387,1000,
Саламури,55.693046,37.735467,950,55
Салют,55.65337,37.822004,500,120
Самарканд,55.7151,37.673857,1000,60
Самарканд,55.70629,37.689447,500,32
Самарканд,55.698962,37.739053,500,100
Самая Вкусная Шаурма,55.677182,37.862519,,
Самая Вкусная Шаурма,55.687222,37.701575,700,
Самая Вкусная Шаурма,55.639441,37.693873,650,
Самса №1,55.67356,37.860795,350,22
Самса хауз №1,55.701883,37.795384,350,50
Санрайз,55.633832,37.741506,1500,120
Семейный очаг,55.71341,37.777389,2000,250
Сила вкуса,55.672777,37.778695,750,28
Сити,55.682287,37.850958,1000,100
Служба доставки,55.704289,37.971819,,
Сопрано,55.711022,37.656673,,
Соседи,55.701484,37.940208,1500,40
Стамбул,55.672842,37.779513,750,80
Стамбул,55.653364,37.829828,500,100
Старый Баку,55.622602,37.78494,700,60
Старый Баку,55.675236,37.778718,1000,230
Старый дворик,55.658529,37.737232,700,40
Стефани,55.680704,37.874471,,
Стефани,55.680681,37.874263,,60
Султан лагман,55.652361,37.8309,700,150
Суши&Саке Izakaya Bar,55.725487,37.74876,900,35
СушиСет,55.680559,37.764394,800,6
Тандыр 24,55.707198,37.684044,750,40
Тандыр-кебаб,55.676147,37.770984,500,20
Тапчан,55.708941,37.732038,900,30
Татлым хаус,55.654672,37.715989,,
Тахар,55.668018,37.771519,700,100
Телиани,55.758289,37.700723,1000,60
Теннис,55.670263,37.918627,3000,35
Теремок,55.709781,37.744116,500,
Теремок,55.704584,37.768129,500,34
Тесто,55.751299,37.697634,1600,30
Тим,55.676324,37.857889,650,
Точикон,55.653337,37.827154,400,
Точка,55.69739,37.792484,,
Точка&вкуса,55.661082,37.853126,,
Три койота,55.719163,37.711064,,
Тунец молодец,55.64974,37.771318,750,
Турецкая локанта,55.700077,37.907466,270,25
У Сан Саныча,55.660029,37.735951,1500,60
Узген,55.704062,37.686079,1200,
Узген,55.722726,37.686818,500,40
Улугбек,55.707679,37.657171,550,26
Уч Кудук,55.718612,37.662859,500,15
Уют,55.706946,37.954309,350,20
Уют,55.655538,37.832927,500,90
Уют,55.675221,37.771535,400,
Уют,55.677622,37.863838,500,26
Фергана,55.703041,37.766464,650,80
Фитнес,55.664924,37.783555,350,
Фо Туан,55.687037,37.852232,,
Фо+,55.685684,37.69931,650,35
Фрегат,55.703561,37.743608,550,160
Фуд молл,55.674098,37.760717,1000,100
Хазар,55.677409,37.697069,300,90
Хайям,55.681022,37.909105,750,
Халва,55.700781,37.759432,700,150
Хансамса,55.71725,37.791893,350,50
Харбин,55.678033,37.781481,,
Хаш,55.655869,37.832313,450,
Хашан,55.707347,37.68391,,
Хаят,55.674234,37.77358,900,200
Хинкали Gали,55.678509,37.688923,850,60
Хинкали здесь,55.663035,37.730556,1100,42
Хинкальная,55.671343,37.765488,600,30
Хинкали,55.696334,37.910614,1500,30
Хинкальная,55.690015,37.863031,1500,22
Хинкальная №5,55.682524,37.723046,1100,45
Хинкальная на Арме,55.76047,37.662433,750,100
Хитрые люди,55.755673,37.66577,1500,90
Хмельной клевер,55.712363,37.657914,1800,90
Хоба,55.674456,37.763073,1200,40
Хочу Аджарский,55.747842,37.689266,1700,27
Хурма,55.703233,37.673626,500,40
Царский Шашлык,55.690428,37.924157,500,
Цвет,55.664798,37.733428,600,10
Центр Азия,55.653567,37.830469,350,
Центр Азия,55.653595,37.830464,600,36
ЦентроЧай,55.75307,37.671024,,
Цифры,55.687379,37.701694,500,10
Цурцум,55.755702,37.664846,1500,150
Чай+,55.771118,37.680893,500,200
Чайник,55.67324,37.86139,350,24
Чайхана,55.66847,37.741758,600,24
Чайхана,55.706918,37.767982,1200,50
Чайхана,55.699869,37.956547,500,35
Чайхана,55.710699,37.764988,360,
Чайхана,55.732987,37.714395,450,25
Чайхана,55.772772,37.682666,400,36
Чайхана,55.707346,37.73053,350,35
Чайхана №1,55.724026,37.689912,500,50
Чайхана на Тарханской,55.684598,37.858914,500,50
Чайхана от души,55.69083,37.854582,500,22
Чайхона №1,55.657104,37.739705,1150,300
Чаме-чаме,55.728986,37.739716,1050,22
Чебурешная,55.666722,37.7331,500,8
Чебурешная,55.710692,37.675126,600,9
Чебурешная,55.725817,37.74983,350,20
Чеддер,55.645456,37.747368,,55
Чиж&Ко,55.772385,37.68295,2500,200
Чико,55.768348,37.684208,1000,60
Чисто Ростовский,55.711022,37.656673,,
Чуст,55.711756,37.683491,,
Шаварм`е,55.720943,37.688629,400,
Шаварм`е,55.715461,37.792722,400,6
Шаварм`е,55.649333,37.746055,350,10
Шафран,55.699614,37.657839,1250,
Шахсамса,55.724056,37.689739,500,40
Шашлык-Машлык,55.673072,37.783901,550,150
Шашлыки&Хинкали,55.760837,37.703722,700,70
ШашлыкЛаб,55.693832,37.758149,300,6
Шашлыкоff,55.650419,37.769882,1200,
Шашлыкоff,55.710514,37.675778,1200,140
Шашлычная,55.673375,37.861151,400,4
Шашлык,55.694462,37.908872,600,24
Шашлычная №1,55.683491,37.86607,700,20
Шашлычное настроение,55.688952,37.872212,500,4
Шашлычный дворик,55.65942,37.754067,1000,15
Шашлычный рай,55.721381,37.733833,,5
Шашлычок,55.706667,37.730041,1000,120
Шоколадница,55.693638,37.67184,,
Шоколадница,55.659088,37.846656,,
Шоколадница,55.659443,37.749309,,
Шоколадница,55.751942,37.700763,850,
Шоколадница,55.701713,37.763927,850,40
Шоколадница,55.693951,37.672841,850,60
Шоколадница,55.746425,37.682282,850,85
Шоколадница,55.75794,37.658827,850,50
Шоколадница,55.73194,37.664106,850,60
Шоколадница,55.717823,37.785583,850,40
Шоколадница,55.757339,37.658458,850,62
Шоколадница,55.658228,37.847085,850,40
Шоколадница,55.650104,37.745962,850,120
Шоколадница,55.659646,37.749301,850,78
Шоколадница,55.77308,37.678665,850,70
Штопор,55.715096,37.677324,1200,100
Эльнур,55.621594,37.78494,700,45
Эскобар,55.747744,37.678846,1500,150
Южные ворота,55.620868,37.781245,650,30
Южный Дворик,55.711402,37.680867,800,40
Юрта,55.678765,37.759544,700,
Я по бабушке грузин,55.725475,37.669499,1000,36
Яблочко,55.655708,37.752687,1000,50
Якитория,55.655982,37.744034,1450,
Янтарь,55.655861,37.832191,550,70
Японский лось,55.677029,37.864276,1050,16
12 обезьян,55.691099,37.65629,1500,
Atmosphere cafe&lounge,55.707649,37.655663,1750,110
Banana Tuk-Tuk,55.628581,37.620816,300,36
Bazzap,55.682858,37.599535,850,98
Bb tea,55.67651,37.664955,,
Bdd pub,55.572015,37.574619,1500,60
Beautiful Stains,55.595627,37.60421,,
Beefology meat point,55.712335,37.620484,900,
Brancho,55.686921,37.653792,1500,70
Buffalo,55.652727,37.613521,1400,45
Burger 515,55.581768,37.582707,800,24
Cafe The Slim,55.615505,37.745322,1000,22
Com 1989,55.709595,37.624512,1200,40
Com 1989,55.707543,37.598095,1200,
Damascus,55.709193,37.652481,650,16
Dark Side шаурма&гриль,55.678942,37.636132,550,16
Ddx Cafe,55.637201,37.599662,650,12
Del porto,55.648876,37.656516,,
District,55.682306,37.696802,,
Drive,55.613279,37.589145,400,
Drive,55.634356,37.701545,350,24
Drive,55.632809,37.70174,350,
Exeed,55.650186,37.620387,,
Fanzone,55.611923,37.60324,2000,180
