title,district,city,region,lat,lon
Школа им. Ф.П. Гааза,Тропарёво-Никулино,Москва,Москва,55.664328,37.496823
Школа искусств,Ясенево,Москва,Москва,55.600671,37.540451
Школа Самбо-70,Тёплый Стан,Москва,Москва,55.628448,37.48519
Школа-интернат №17,Черёмушки,Москва,Москва,55.667305,37.551527
Школьная,Щербинка,Щербинка,Москва,55.499484,37.546457
Эдварда Грига д.18,Коммунарка,,Москва,55.552314,37.507172
Эльдара Рязанова,Обручевский,Москва,Москва,55.661487,37.511292
Энгельса,Щербинка,Щербинка,Москва,55.499695,37.551207
Юбилейная,Щербинка,Щербинка,Москва,55.507638,37.562507
Юго-Западный лесопарк,Тропарёво-Никулино,Москва,Москва,55.660369,37.495217
Южная д.13,,,Московская область,55.51889,37.589344
Южная д.21,,,Московская область,55.519676,37.594545
Южная д.5,,,Московская область,55.524102,37.58173
Южная д.9,,,Московская область,55.52068,37.584337
Южнобутовская,Южное Бутово,Москва,Москва,55.537998,37.53395
Южнобутовская,Южное Бутово,Москва,Москва,55.533713,37.516921
Южнобутовская,Южное Бутово,Москва,Москва,55.5381,37.534134
Южнобутовская д.123,Южное Бутово,Москва,Москва,55.533583,37.515429
Южнобутовская д.143,Южное Бутово,Москва,Москва,55.528456,37.510603
Южнобутовская д.38,Южное Бутово,Москва,Москва,55.540572,37.537334
Южнобутовская д.62,Южное Бутово,Москва,Москва,55.535806,37.527966
Южные сады,Южное Бутово,Москва,Москва,55.546673,37.515002
Ясенево,Ясенево,Москва,Москва,55.592718,37.52408
Ясеневские пруды,Ясенево,Москва,Москва,55.597889,37.537432
Ясеневский лесопарк,Ясенево,Москва,Москва,55.597935,37.530872
Ясногорская,Ясенево,Москва,Москва,55.612158,37.540156
1-й Очаковский пер.,Очаково-Матвеевское,Москва,Москва,55.684582,37.459091
1-й Сетуньский проезд,Раменки,Москва,Москва,55.73265,37.53864
2-й Дачно-Мещерский проезд,Солнцево,Москва,Москва,55.668844,37.418297
2-й микрорайон Солнцева,Солнцево,Москва,Москва,55.647792,37.41535
2-й микрорайон Солнцева,Солнцево,Москва,Москва,55.647037,37.414086
2-й микрорайон Тропарёва-Никулино,Тропарёво-Никулино,Москва,Москва,55.66513,37.466599
2-й Мосфильмовский пер.,Раменки,Москва,Москва,55.728903,37.52516
2-я Крылатская,Кунцево,Москва,Москва,55.744297,37.424685
2-я Филёвская,Филёвский парк,Москва,Москва,55.738969,37.493504
3-й проходная Кардиологического центра,Кунцево,Москва,Москва,55.76011,37.378963
3-й Силикатный проезд,Хорошёво-Мнёвники,Москва,Москва,55.768908,37.498136
4-й Сетуньский проезд,Раменки,Москва,Москва,55.732711,37.535163
47-й км МКАД,Тропарёво-Никулино,Москва,Москва,55.655958,37.439392
5-й микрорайон Солнцева,Солнцево,Москва,Москва,55.638716,37.416423
5-й микрорайон Солнцева,Солнцево,Москва,Москва,55.639447,37.415811
5-я Чоботовская аллея,Ново-Переделкино,Москва,Москва,55.649959,37.358108
50 лет Октября,Солнцево,Москва,Москва,55.658904,37.411542
50 лет Октября,Солнцево,Москва,Москва,55.660111,37.410489
50 лет Октября д.6,Солнцево,Москва,Москва,55.655376,37.414132
56-й км МКАД,Можайский,Москва,Москва,55.726223,37.379509
58-й км МКАД,Кунцево,Москва,Москва,55.753743,37.368742
58-й км МКАД,Кунцево,Москва,Москва,55.753722,37.36933
6-я Лазенки д.3,Ново-Переделкино,Москва,Москва,55.658205,37.360096
6-я Лазенки д.30,Ново-Переделкино,Москва,Москва,55.657772,37.357227
61-й км МКАД,Крылатское,Москва,Москва,55.771957,37.369535
63-й км МКАД,Строгино,Москва,Москва,55.788163,37.380456
63-й км МКАД,Строгино,Москва,Москва,55.78842,37.38042
66-й квартал Кунцева,Можайский,Москва,Москва,55.718573,37.386435
9-я Чоботовская аллея,Ново-Переделкино,Москва,Москва,55.644954,37.363799
95-й квартал Кунцева,Можайский,Москва,Москва,55.705167,37.398287
Авиаторов,Солнцево,Москва,Москва,55.64325,37.403754
Авиаторов д.10,Солнцево,Москва,Москва,55.64603,37.39395
Авиаторов д.18,Солнцево,Москва,Москва,55.64451,37.39894
Авиаторов д.28,Солнцево,Москва,Москва,55.642295,37.406702
Авиаторов д.5,Солнцево,Москва,Москва,55.639612,37.397108
Автобаза Министерства обороны,Строгино,Москва,Москва,55.770888,37.387328
АЗС,,,Московская область,55.747553,36.889469
Академика Анохина,Тропарёво-Никулино,Москва,Москва,55.659452,37.472554
Академика Анохина д.2,Тропарёво-Никулино,Москва,Москва,55.669725,37.477082
Академика Анохина д.26,Тропарёво-Никулино,Москва,Москва,55.662037,37.473319
Академика Анохина д.8,Тропарёво-Никулино,Москва,Москва,55.667661,37.472162
Академика Павлова,Кунцево,Москва,Москва,55.742851,37.399421
Академия при Президенте РФ,Тропарёво-Никулино,Москва,Москва,55.664118,37.477915
Академия труда,Проспект Вернадского,Москва,Москва,55.67459,37.486229
Академия труда,Проспект Вернадского,Москва,Москва,55.674656,37.485738
Алексея Свиридова,Фили-Давыдково,Москва,Москва,55.724959,37.460285
Алексея Свиридова,Фили-Давыдково,Москва,Москва,55.725702,37.458361
Аллея героев,Раменки,Москва,Москва,55.712564,37.494338
Алябьева,Филёвский парк,Москва,Москва,55.74451,37.485223
Амальтея · 2B,Можайский,Москва,Москва,55.696596,37.349011
Аминьево,Можайский,Москва,Москва,55.70928,37.44872
Аминьевская эстакада,Очаково-Матвеевское,Москва,Москва,55.708151,37.456872
Аминьевское шоссе,Очаково-Матвеевское,Москва,Москва,55.703392,37.457942
Аминьевское шоссе д.14,Фили-Давыдково,Москва,Москва,55.712341,37.453966
Анны Ахматовой,Внуково,,Москва,55.634497,37.330023
Апелляционный суд,Очаково-Матвеевское,Москва,Москва,55.686716,37.426037
Артамонова,Фили-Давыдково,Москва,Москва,55.718281,37.452919
Артамонова - Музыкальная школа,Фили-Давыдково,Москва,Москва,55.719054,37.451023
Багратионовский проезд,Филёвский парк,Москва,Москва,55.740991,37.500069
Багратионовский проезд · 1B,Филёвский парк,Москва,Москва,55.741439,37.500599
Багратионовский проезд · 1C,Филёвский парк,Москва,Москва,55.740412,37.498408
Багратионовский проезд · 2B,Филёвский парк,Москва,Москва,55.742403,37.501167
Багратионовский проезд · 2C,Филёвский парк,Москва,Москва,55.742286,37.501016
Багрицкого,Можайский,Москва,Москва,55.726282,37.435706
Багрицкого,Можайский,Москва,Москва,55.721386,37.438377
Барвихинская,Можайский,Москва,Москва,55.717769,37.383708
Барвихинская,Можайский,Москва,Москва,55.720404,37.388745
Барвихинская д.4,Можайский,Москва,Москва,55.715396,37.389877
Барклая,Филёвский парк,Москва,Москва,55.747115,37.494933
Беловежская,Можайский,Москва,Москва,55.707129,37.395755
Беловежская,Можайский,Москва,Москва,55.70679,37.39247
Беловежская,Можайский,Москва,Москва,55.708153,37.394294
Беловежская д.19,Можайский,Москва,Москва,55.714152,37.394056
Беловежский пруд,Можайский,Москва,Москва,55.710638,37.405001
Береговой проезд д.4,Филёвский парк,Москва,Москва,55.757497,37.502127
Библиотека им. Анны Ахматовой,Крылатское,Москва,Москва,55.764256,37.40895
Библиотека МГУ,Раменки,Москва,Москва,55.699746,37.525006
Бобруйская,Кунцево,Москва,Москва,55.73965,37.394974
Богданова,Солнцево,Москва,Москва,55.654793,37.393744
Богданова д.24,Солнцево,Москва,Москва,55.656498,37.402754
Богданова д.58 · 1A,Солнцево,Москва,Москва,55.647103,37.389902
Богданова д.58 · 2C,Солнцево,Москва,Москва,55.647699,37.388053
Боженко,Кунцево,Москва,Москва,55.733891,37.408462
Боженко д.12,Кунцево,Москва,Москва,55.731736,37.405658
Больница № 67,Хорошёво-Мнёвники,Москва,Москва,55.772318,37.463637
Больница №1,Очаково-Матвеевское,Москва,Москва,55.719382,37.483143
Больница №31,Проспект Вернадского,Москва,Москва,55.668802,37.500454
Больница №67,Хорошёво-Мнёвники,Москва,Москва,55.772344,37.465003
Большая Очаковская,Раменки,Москва,Москва,55.691496,37.46995
Большая Очаковская д.2,Очаково-Матвеевское,Москва,Москва,55.690624,37.467922
Большая Очаковская д.42,Очаково-Матвеевское,Москва,Москва,55.676194,37.446821
Большая Очаковская д.47,Очаково-Матвеевское,Москва,Москва,55.674206,37.441669
Большая Филёвская д.23,Филёвский парк,Москва,Москва,55.74593,37.490097
Большая Филёвская д.41,Филёвский парк,Москва,Москва,55.741876,37.476024
Бориса Пастернака д.15,Внуково,Москва,Москва,55.63963,37.325815
Бориса Пастернака д.19,Внуково,Москва,Москва,55.637595,37.323568
Бориса Пастернака д.25,Внуково,Москва,Москва,55.636515,37.319144
Бориса Пастернака д.7,Внуково,Москва,Москва,55.641936,37.326489
Боровская,Внуково,,Москва,55.631653,37.335005
Боровский проезд,Солнцево,Москва,Москва,55.651907,37.38053
Боровское шоссе д.20,Ново-Переделкино,Москва,Москва,55.649186,37.370986
Боровское шоссе д.56,Ново-Переделкино,Москва,Москва,55.63538,37.348131
Ботанический сад МГУ,Раменки,Москва,Москва,55.7102,37.523835
Ботанический сад МГУ,Раменки,Москва,Москва,55.704754,37.527478
Бульвар Генерала Карбышева,Хорошёво-Мнёвники,Москва,Москва,55.776487,37.467617
Бульвар Кружок,Кунцево,Москва,Москва,55.788099,37.339998
Василисы Кожиной,Филёвский парк,Москва,Москва,55.73944,37.505258
Василия Ботылёва,Кунцево,Москва,Москва,55.791162,37.356562
Василия Ланового,Очаково-Матвеевское,Москва,Москва,55.690395,37.47172
Ватутина,Фили-Давыдково,Москва,Москва,55.7234,37.461146
Веерная,Очаково-Матвеевское,Москва,Москва,55.708765,37.480614
Веерная д.12,Очаково-Матвеевское,Москва,Москва,55.710322,37.489852
Веерная д.20,Очаково-Матвеевское,Москва,Москва,55.708038,37.485899
Велотрек,Крылатское,Москва,Москва,55.762594,37.430665
Верейская,Можайский,Москва,Москва,55.71289,37.423454
Верейская д.41,Можайский,Москва,Москва,55.713362,37.429848
Вересаева,Можайский,Москва,Москва,55.722356,37.444694
Винницкая д.14,Раменки,Москва,Москва,55.702162,37.49139
Винницкая д.2,Раменки,Москва,Москва,55.698167,37.497568
Винницкая д.4,Раменки,Москва,Москва,55.700399,37.498104
Винницкая д.6,Раменки,Москва,Москва,55.699458,37.494248
Витебская,Можайский,Москва,Москва,55.713632,37.408912
Водная станция Труд,Хорошёво-Мнёвники,Москва,Москва,55.779804,37.44421
Водопроводная станция,Солнцево,Москва,Москва,55.632862,37.389642
Волынская,Солнцево,Москва,Москва,55.641154,37.410038
Ворошиловский парк,Филёвский парк,Москва,Москва,55.738227,37.46363
Востряковское кладбище,Тропарёво-Никулино,Москва,Москва,55.66155,37.443055
Востряковское кладбище,Очаково-Матвеевское,Москва,Москва,55.662924,37.436544
Востряковское кладбище,Тропарёво-Никулино,Москва,Москва,55.661877,37.432838
Востряковское шоссе,Тропарёво-Никулино,Москва,Москва,55.662704,37.453617
Врачебно-физкультурный диспансер,Раменки,Москва,Москва,55.693064,37.494166
Выставочный зал · 3A,Солнцево,Москва,Москва,55.652581,37.395992
Выставочный зал · 3B,Солнцево,Москва,Москва,55.652143,37.397196
Вяземская,Можайский,Москва,Москва,55.715092,37.401802
Вяземская д.10,Можайский,Москва,Москва,55.713395,37.403509
Гайдая - Лобачевского д.120 · 1A,Раменки,Москва,Москва,55.69353,37.468684
Гвардейская,Можайский,Москва,Москва,55.726118,37.424204
Гвардейская д.9,Можайский,Москва,Москва,55.723414,37.424042
Генерала Глаголева,Хорошёво-Мнёвники,Москва,Москва,55.778132,37.460548
Генерала Дорохова,Можайский,Москва,Москва,55.710424,37.445382
Герасима Курина,Фили-Давыдково,Москва,Москва,55.730576,37.459757
Герасима Курина,Фили-Давыдково,Москва,Москва,55.730704,37.460507
Гжатская,Можайский,Москва,Москва,55.715896,37.437613
Гимназия,Можайский,Москва,Москва,55.690176,37.348877
Гимназия,Раменки,Москва,Москва,55.720099,37.512162
Главмосстроя,Солнцево,Москва,Москва,55.65851,37.405134
Главмосстроя д.5,Солнцево,Москва,Москва,55.653003,37.408166
Главное здание МГУ,Раменки,Москва,Москва,55.702044,37.529397
Говорова,Можайский,Москва,Москва,55.721451,37.392662
Гольф-комплекс,Крылатское,Москва,Москва,55.754648,37.447474
Горбунова,Можайский,Москва,Москва,55.726524,37.404433
Горбунова (МКАД),Можайский,Москва,Москва,55.723418,37.383383
Горбунова д.9,Можайский,Москва,Москва,55.722758,37.388119
Горнолыжный комплекс Снежком,,Красногорск,Московская область,55.81525,37.367613
Горнолыжный склон Ново-Переделкино,Ново-Переделкино,Москва,Москва,55.637326,37.364114
Городок Писателей,Внуково,Одинцово,Москва,55.65917,37.333126
Городская больница №17,Солнцево,Москва,Москва,55.642668,37.412081
Госпиталь им. Вишневского,,,Московская область,55.805924,37.286239
Гребной канал,Крылатское,Москва,Москва,55.754385,37.432902
Гришина,Можайский,Москва,Москва,55.719664,37.422067
д. Борки,,,Московская область,55.715409,37.100495
д. Бузаево,,,Московская область,55.717314,37.119085
д. Гольево,,,Московская область,55.800066,37.313302
д. Грибаново,,,Московская область,55.745597,37.118778
д. Грязь,,,Московская область,55.744804,36.934891
д. Захарково,,,Московская область,55.77776,37.319522
д. Ивановка,,,Московская область,55.734886,36.9385
д. Лохино,,,Московская область,55.689694,37.322462
д. Мякинино,Кунцево,,Москва,55.803902,37.373988
д. Немчиново,,,Московская область,55.683505,37.367102
д. Синьково,,,Московская область,55.75514,36.936588
д. Сколково,,,Московская область,55.687468,37.373224
д. Черепково,Кунцево,Москва,Москва,55.763708,37.383065
д/п Архангельское,,,Московская область,55.785142,37.305994
Давыдково,Фили-Давыдково,Москва,Москва,55.726945,37.466637
Давыдково,Фили-Давыдково,Москва,Москва,55.726459,37.465915
Давыдковская,Фили-Давыдково,Москва,Москва,55.727108,37.478597
Давыдковская д.10,Фили-Давыдково,Москва,Москва,55.72224,37.474968
Давыдковская д.12,Фили-Давыдково,Москва,Москва,55.7212,37.47009
Дворец ледового спорта,Крылатское,Москва,Москва,55.767352,37.428922
Дворец спорта Крылья Советов,Можайский,Москва,Москва,55.71691,37.407063
Демьяна Бедного,Хорошёво-Мнёвники,Москва,Москва,55.769247,37.489976
Детская поликлиника,Фили-Давыдково,Москва,Москва,55.719094,37.457764
Детская поликлиника,Тропарёво-Никулино,Москва,Москва,55.656614,37.471714
Детская стоматологическая поликлиника,Кунцево,Москва,Москва,55.733854,37.414023
Детский парк Фили,Филёвский парк,Москва,Москва,55.749118,37.501196
Детский сад,,,Московская область,55.691335,37.397985
Диагностический центр,Крылатское,Москва,Москва,55.746419,37.423156
Диагностический центр,Крылатское,Москва,Москва,55.747271,37.424841
ДК им. Горбунова,Филёвский парк,Москва,Москва,55.752882,37.497931
ДК Луч,Ново-Переделкино,Москва,Москва,55.652974,37.355398
ДК Сетунь,Можайский,Москва,Москва,55.721529,37.401036
Довженко,Раменки,Москва,Москва,55.7229,37.517136
Довженко д.6,Раменки,Москва,Москва,55.721108,37.513942
Дом №17,,,Московская область,55.731349,37.055124
Дом быта,Крылатское,Москва,Москва,55.76188,37.407386
Дом культуры,Кунцево,Москва,Москва,55.735924,37.412018
Дом культуры Ново-Переделкино,Ново-Переделкино,Москва,Москва,55.6472,37.344944
Дом Правительства Московской области,,Красногорск,Московская область,55.814674,37.384353
Дом ребёнка,Очаково-Матвеевское,Москва,Москва,55.708298,37.467061
Дом солдатского сердца,Солнцево,Москва,Москва,55.644706,37.414297
Домостроительная,Солнцево,Москва,Москва,55.662334,37.427725
Дорожный дом,,,Московская область,55.715649,37.077737
Дружбы,Раменки,Москва,Москва,55.713814,37.523274
Екатерины Будановой,Кунцево,Москва,Москва,55.731868,37.427962
Ельнинская,Кунцево,Москва,Москва,55.733798,37.434251
Ельнинская д.14,Кунцево,Москва,Москва,55.73687,37.425863
Ельнинская д.20,Кунцево,Москва,Москва,55.7387,37.422028
Живописная,Хорошёво-Мнёвники,Москва,Москва,55.780626,37.455296
Живописная,Хорошёво-Мнёвники,Москва,Москва,55.778911,37.454026
Жириновского,Очаково-Матвеевское,Москва,Москва,55.709006,37.462584
ЖК Лучи,Солнцево,Москва,Москва,55.645173,37.384351
ЖК Мосфильмовский,Раменки,Москва,Москва,55.703346,37.494591
ЖК Мякинино парк,Кунцево,Москва,Москва,55.802106,37.344865
ЖК Рублёвский,,,Московская область,55.706548,37.350907
ЖК Спутник,,,Московская область,55.797522,37.376999
ЖК Утёсов,Хорошёво-Мнёвники,Москва,Москва,55.768448,37.49372
Завод,,,Московская область,55.739298,37.11282
Западный холм,Крылатское,Москва,Москва,55.752939,37.414458
Запорожская,Можайский,Москва,Москва,55.723004,37.403522
Звенигородская,Филёвский парк,Москва,Москва,55.734746,37.44493
Зелёная Горка,Солнцево,Москва,Москва,55.657548,37.423209
Ивана Франко,Кунцево,Москва,Москва,55.727865,37.423205
Ивана Франко д.22,Кунцево,Москва,Москва,55.727561,37.434254
Ивана Франко д.22,Кунцево,Москва,Москва,55.727523,37.435586
Индустриальный колледж,Солнцево,Москва,Москва,55.63929,37.412204
Инженерный корпус ЗВС,Солнцево,Москва,Москва,55.630918,37.402974
Инициативная д.5,Фили-Давыдково,Москва,Москва,55.716517,37.458208
Инициативная д.9,Фили-Давыдково,Москва,Москва,55.715908,37.454881
Институт военной истории,Раменки,Москва,Москва,55.715849,37.518961
Институт им. Бакулева,Кунцево,Москва,Москва,55.762538,37.379943
Институт международных экономических связей,Раменки,Москва,Москва,55.712662,37.510307
Интернат,Фили-Давыдково,Москва,Москва,55.719348,37.461272
Истринская,Кунцево,Москва,Москва,55.735155,37.429674
Истринская д.8,Кунцево,Москва,Москва,55.73682,37.432221
Кадетская школа,Кунцево,Москва,Москва,55.742544,37.40533
Каменная плотина,Раменки,Москва,Москва,55.719992,37.500809
Карамышевская набережная,Хорошёво-Мнёвники,Москва,Москва,55.7692,37.476511
Карамышевская набережная д.10,Хорошёво-Мнёвники,Москва,Москва,55.7697,37.483248
Карамышевская набережная д.60,Хорошёво-Мнёвники,Москва,Москва,55.774755,37.459911
Карамышевский проезд,Хорошёво-Мнёвники,Москва,Москва,55.777116,37.456563
Кардиоцентр,Кунцево,Москва,Москва,55.757241,37.375155
Кастанаевская,Фили-Давыдково,Москва,Москва,55.731006,37.451185
Кастанаевская д.26,Филёвский парк,Москва,Москва,55.737936,37.489786
Кинотеатр Минск,Можайский,Москва,Москва,55.716577,37.403508
Кладбище,Кунцево,,Москва,55.73936,36.990808
Клочкова,Фили-Давыдково,Москва,Москва,55.723912,37.451024
Клочкова,Фили-Давыдково,Москва,Москва,55.722792,37.449462
Клуб Творческий городок,Кунцево,Москва,Москва,55.739706,37.433874
Княжеская,,Москва,Москва,55.679469,37.414692
Колледж геодезии и картографии,Кунцево,Москва,Москва,55.733742,37.431134
Колледж Спарта,Кунцево,Москва,Москва,55.747336,37.405913
Корнея Чуковского,Внуково,Москва,Москва,55.63657,37.329578
Корнея Чуковского д.5,Внуково,Москва,Москва,55.637635,37.325813
Косыгина,Раменки,Москва,Москва,55.713532,37.531412
Коцюбинского,Кунцево,Москва,Москва,55.729124,37.429703
Коштоянца,Проспект Вернадского,Москва,Москва,55.680476,37.495096
Коштоянца д.1,Проспект Вернадского,Москва,Москва,55.679143,37.491589
Коштоянца д.33,Проспект Вернадского,Москва,Москва,55.677402,37.488376
Коштоянца д.47,Тропарёво-Никулино,Москва,Москва,55.671587,37.476986
КП Горки-9,,,Московская область,55.720025,37.134864
КПП-3 — Семейный парк,Можайский,Москва,Москва,55.686726,37.352651
Красных Зорь,Можайский,Москва,Москва,55.726331,37.429479
Кременчугская,Фили-Давыдково,Москва,Москва,55.717098,37.461388
Крылатская,Крылатское,Москва,Москва,55.771602,37.403532
Крылатская,Крылатское,Москва,Москва,55.771272,37.40562
Крылатская д.29,Крылатское,Москва,Москва,55.77176,37.412702
Крылатская д.33,Крылатское,Москва,Москва,55.771703,37.407012
Крылатские Холмы,Крылатское,Москва,Москва,55.746297,37.419866
Крылатские Холмы д.5,Крылатское,Москва,Москва,55.749142,37.423988
Крылатский мост,Крылатское,Москва,Москва,55.751205,37.431384
Крылатский мост,Филёвский парк,Москва,Москва,55.75007,37.43293
Крылатский парк,Крылатское,Москва,Москва,55.768188,37.40533
Крылатское,Крылатское,Москва,Москва,55.765232,37.407209
Кубинка,Можайский,Москва,Москва,55.725093,37.406715
Кулакова,Строгино,Москва,Москва,55.812396,37.398345
Кулакова д.19,Строгино,Москва,Москва,55.807157,37.394997
Культурный центр Дельфин,Очаково-Матвеевское,Москва,Москва,55.676136,37.453116
Кунцевская,Кунцево,Москва,Москва,55.730655,37.412627
Кунцевская д.8,Кунцево,Москва,Москва,55.730631,37.418146
Кунцевский рынок,Можайский,Москва,Москва,55.725735,37.40947
Кунцевское кладбище,Можайский,Москва,Москва,55.709851,37.42165
Кунцевское кладбище,Можайский,Москва,Москва,55.710272,37.422097
Кутузовский проспект,Фили-Давыдково,Москва,Москва,55.7302,37.48826
Лазенки,Ново-Переделкино,Москва,Москва,55.659572,37.363321
Лебедева,Раменки,Москва,Москва,55.697872,37.528654
Лес,Филёвский парк,Москва,Москва,55.752826,37.48433
Липовая аллея,,,Московская область,55.796043,37.293442
Липовая роща,,,Москва,55.80019,37.371887
Лобачевского,Проспект Вернадского,Москва,Москва,55.671031,37.495334
Лобачевского д.96,Раменки,Москва,Москва,55.68216,37.48078
Ломоносовский проспект,Раменки,Москва,Москва,55.711328,37.507738
Лукино,Ново-Переделкино,Москва,Москва,55.649265,37.344278
Лукинская,Ново-Переделкино,Москва,Москва,55.64525,37.340142
Лукинская д.3,Ново-Переделкино,Москва,Москва,55.646818,37.34184
Магазин,,Одинцово,Московская область,55.694855,37.334364
Мазилово,Фили-Давыдково,Москва,Москва,55.735753,37.480086
Малая Очаковская,Очаково-Матвеевское,Москва,Москва,55.665403,37.440801
Малая Филёвская,Фили-Давыдково,Москва,Москва,55.738122,37.473458
Малая Филёвская д.14,Фили-Давыдково,Москва,Москва,55.737379,37.47031
Малая Филёвская д.6,Фили-Давыдково,Москва,Москва,55.739376,37.4785
Марии Поливановой,Очаково-Матвеевское,Москва,Москва,55.679476,37.451615
Маршала Неделина,Можайский,Москва,Москва,55.725506,37.402912
Маршала Прошлякова,Строгино,Москва,Москва,55.789351,37.382033
Маршала Сергеева,Кунцево,Москва,Москва,55.738779,37.41296
Маршала Тимошенко,Кунцево,Москва,Москва,55.75202,37.404868
Маршала Тимошенко · 7C,Кунцево,Москва,Москва,55.751979,37.406893
Маршала Тимошенко д.44,Кунцево,Москва,Москва,55.751194,37.40371
Маршала Тимошенко· 7B,Крылатское,Москва,Москва,55.753648,37.405135
Матвеевская,Очаково-Матвеевское,Москва,Москва,55.706092,37.456614
Матвеевская д.10,Очаково-Матвеевское,Москва,Москва,55.702406,37.472498
Матвеевская д.20,Очаково-Матвеевское,Москва,Москва,55.702048,37.466424
Матвеевская д.26,Очаково-Матвеевское,Москва,Москва,55.702961,37.462768
Матвеевская д.36,Очаково-Матвеевское,Москва,Москва,55.705312,37.458969
Матвеевское,Очаково-Матвеевское,Москва,Москва,55.711579,37.490582
Матвеевское,Очаково-Матвеевское,Москва,Москва,55.71154,37.490669
Матрекс,Можайский,Москва,Москва,55.697432,37.360488
МГИМО,Проспект Вернадского,Москва,Москва,55.672176,37.49035
Медицинский центр МГУ,Раменки,Москва,Москва,55.6996,37.513646
Медучилище,Кунцево,Москва,Москва,55.749586,37.401252
Менделеевская,Раменки,Москва,Москва,55.701718,37.522029
Метро Аминьевская · 3A,Очаково-Матвеевское,Москва,Москва,55.696503,37.465025
Метро Аминьевская · 4A,Очаково-Матвеевское,Москва,Москва,55.695781,37.464951
Метро Аминьевская · 4B,Очаково-Матвеевское,Москва,Москва,55.696314,37.465056
Метро Аминьевская · 4C,Очаково-Матвеевское,Москва,Москва,55.69648,37.464838
Метро Аминьевская · 5A,Очаково-Матвеевское,Москва,Москва,55.695605,37.464786
Метро Аминьевская · 7A,Очаково-Матвеевское,Москва,Москва,55.697086,37.464263
Метро Багратионовская · 1A,Филёвский парк,Москва,Москва,55.743251,37.498127
Метро Багратионовская · 2A,Филёвский парк,Москва,Москва,55.743062,37.498496
Метро Боровское шоссе · 1A,Ново-Переделкино,Москва,Москва,55.647291,37.368117
Метро Боровское шоссе · 1B,Ново-Переделкино,Москва,Москва,55.647569,37.368574
Метро Боровское шоссе · 1C,Ново-Переделкино,Москва,Москва,55.646613,37.366521
Метро Боровское шоссе · 3A,Ново-Переделкино,Москва,Москва,55.648594,37.371841
Метро Боровское шоссе · 3B,Ново-Переделкино,Москва,Москва,55.648526,37.371987
Метро Говорово · 1A,Солнцево,Москва,Москва,55.659183,37.416645
Метро Говорово · 1B,Солнцево,Москва,Москва,55.659165,37.417695
Метро Говорово · 3A,Солнцево,Москва,Москва,55.660357,37.416894
Метро Говорово · 3B,Солнцево,Москва,Москва,55.660692,37.417655
Метро Говорово · 3C,Солнцево,Москва,Москва,55.660823,37.417193
Метро Давыдково · 1B,Фили-Давыдково,Москва,Москва,55.714922,37.453164
Метро Давыдково · 1C,Можайский,Москва,Москва,55.714579,37.452508
Метро Крылатское,Крылатское,Москва,Москва,55.756119,37.408019
Метро Крылатское · 2A,Крылатское,Москва,Москва,55.758415,37.40733
Метро Крылатское · 3A,Крылатское,Москва,Москва,55.758605,37.408395
Метро Крылатское · 5A,Крылатское,Москва,Москва,55.756184,37.408736
"Метро Кунцевская · 1A, 1B, 1C",Фили-Давыдково,Москва,Москва,55.731155,37.447215
Метро Кунцевская · 1D,Фили-Давыдково,Москва,Москва,55.73199,37.446726
Метро Кунцевская · 1E,Фили-Давыдково,Москва,Москва,55.730106,37.447171
Метро Кунцевская · 1G,Фили-Давыдково,Москва,Москва,55.730197,37.447158
Метро Кунцевская · 2A,Кунцево,Москва,Москва,55.731382,37.444721
Метро Кунцевская · 4A,Кунцево,Москва,Москва,55.727914,37.44706
Метро Ломоносовский проспект,Раменки,Москва,Москва,55.706741,37.515898
Метро Ломоносовский проспект,Раменки,Москва,Москва,55.704854,37.516659
Метро Ломоносовский проспект,Раменки,Москва,Москва,55.705672,37.514841
Метро Ломоносовский проспект · 1A,Раменки,Москва,Москва,55.705759,37.515097
Метро Ломоносовский проспект · 1B,Раменки,Москва,Москва,55.705495,37.516054
Метро Ломоносовский проспект · 2A,Раменки,Москва,Москва,55.704844,37.512294
Метро Ломоносовский проспект · 2B,Раменки,Москва,Москва,55.70543,37.514816
Метро Ломоносовский проспект · 3A,Раменки,Москва,Москва,55.705061,37.511207
Метро Ломоносовский проспект · 4A,Раменки,Москва,Москва,55.706801,37.512854
Метро Ломоносовский проспект · 5B,Раменки,Москва,Москва,55.708128,37.518098
Метро Минская · 1A,Дорогомилово,Москва,Москва,55.723275,37.498273
Метро Минская · 2A,Фили-Давыдково,Москва,Москва,55.723171,37.498029
Метро Мичуринский проспект · 1A,Раменки,Москва,Москва,55.688706,37.482232
Метро Мичуринский проспект · 2A,Раменки,Москва,Москва,55.688719,37.482729
Метро Мичуринский проспект · 4A,Раменки,Москва,Москва,55.688468,37.486193
Метро Мичуринский проспект · 4B,Проспект Вернадского,Москва,Москва,55.686883,37.487484
Метро Мичуринский проспект · 5A,Раменки,Москва,Москва,55.687041,37.487179
Метро Мнёвники · 1A,Хорошёво-Мнёвники,Москва,Москва,55.760569,37.471598
Метро Мнёвники · 2A,Хорошёво-Мнёвники,Москва,Москва,55.760699,37.471863
Метро Мнёвники · 4A,Хорошёво-Мнёвники,Москва,Москва,55.762405,37.473347
Метро Мнёвники · 4B,Хорошёво-Мнёвники,Москва,Москва,55.762917,37.473087
Метро Молодёжная,Кунцево,Москва,Москва,55.741889,37.414971
