address,lat,lon,year,total_apartments,inhab_count,under_24_num,between_25_34_num,between_35_44_num,between_45_54_num,between_55_64_num,over_65_num,men_num,women_num,with_children_num,with_pets_num,with_car_num,median_income_pop,avg_hcs_cost_pop
"Россия, Москва, улица Гришина, 8 к1",55.721644,37.419813,1973.0,108.0,245.5062200956938,27.37394354066986,56.61373435406699,72.79259425837321,47.43180172248805,28.28231655502393,12.9872790430622,133.3344281339713,112.1717919617225,67.07229933014355,45.41865071770336,123.5141793301436,34012186.22583733,3252957.416267943
"Россия, Москва, Бескудниковский бульвар, 8 к3",55.860874,37.564583,2000.0,108.0,252.3258373205742,26.97363200956938,46.88214057416268,73.22495799043062,55.51168421052633,34.06398803827751,15.69466708133971,109.408483062201,142.9173542583732,75.82391411483255,75.24356468899524,101.1321955980861,27337738.19282297,2437467.588516747
"Россия, Москва, Ленинградский проспект, 76 к1",55.806105,37.515569,2003.0,109.0,1.0,0.1863,0.211,0.2316,0.1838,0.1226,0.0647,0.4471,0.5529,0.2239,0.22,0.3152,119896.0,10892.0
"Россия, Москва, Среда, Рязанский проспект, 2/1 к2в",55.728682,37.738566,2018.0,109.0,247.7794258373206,36.59702119617226,88.13514177033494,81.49465315789476,28.27163248803828,9.985510861244022,3.320244306220096,113.0865299521531,134.6928958851675,71.50914229665072,68.18889799043063,124.7321629665072,55614339.90861245,2700300.18277512
"Россия, Москва, квартал 5-й Капотня, 19",55.632644,37.802385,1980.0,109.0,252.3258373205742,27.25119043062202,47.15969899521532,72.89693440191388,60.5077357894737,30.17817014354068,14.33210755980861,141.050143062201,111.2756942583732,62.60204023923446,42.13841483253589,101.5359169377991,22302576.10909091,2295408.142105264
"Россия, Москва, Чистопрудный бульвар, 12 к4",55.761595,37.642942,1936.0,109.0,262.0,71.89280000000001,81.875,55.3344,31.4138,15.4318,6.0522,125.891,136.109,49.8586,51.745,89.49919999999999,39051100.0,3034746.0
"Россия, Москва, улица Новаторов, 14 к2",55.667232,37.523128,1972.0,109.0,252.3258373205742,16.45164459330144,54.85563703349283,93.25962947368424,60.33110770334929,27.42781851674642,,98.73510014354069,153.5907371770335,104.2105708133971,65.8318109569378,87.7589262200957,33165960.38325359,2223242.952631579
"Россия, Москва, Варшавское шоссе, 149 к4",55.57906,37.601045,1982.0,109.0,250.0526315789474,66.68903684210528,75.01578947368422,66.68903684210528,25.00526315789474,16.67851052631579,,233.3741210526316,16.67851052631579,50.01052631578948,33.33201578947369,208.3688578947369,18010790.94736842,4957543.473684211
"Россия, Москва, улица Яблочкова, 6а",55.815744,37.582415,1973.0,109.0,250.0526315789474,33.05695789473685,51.28579473684212,71.69008947368422,50.53563684210527,27.45577894736843,16.02837368421053,137.3039,112.7487315789474,80.91703157894739,46.15971578947369,93.06958947368423,25163296.42105263,2801589.684210527
"Россия, Москва, Малая Грузинская улица, 3-9",55.762936,37.57112,1965.0,109.0,228.9,35.89152,55.53114000000001,62.83305,41.08755,22.47798,11.05587,104.58441,124.31559,54.47820000000001,55.25646,85.15080000000002,35014146.3,2965170.6
"Россия, Москва, Волочаевская улица, 8",55.756983,37.683366,1974.0,109.0,250.0526315789474,61.73799473684212,51.01073684210526,64.43856315789475,41.8088,21.47952105263158,9.577015789473686,159.408552631579,90.64407894736843,45.50957894736842,35.93256315789474,76.44108947368423,21409506.31578948,2322988.947368421
"Россия, Москва, Нижегородская улица, 70 к3",55.733127,37.708159,1982.0,109.0,245.5062200956938,34.12536459330144,54.20777339712919,66.40943253588517,57.27660114832536,27.423044784689,6.088554258373206,151.08452784689,94.42169224880385,54.82153894736842,48.11921913875599,112.0981400956938,28489523.80478469,2277561.203827751
"Россия, Москва, улица Зацепа, 22",55.730076,37.63367,1967.0,109.0,254.599043062201,49.92687234449762,63.47154143540671,66.24667100478469,43.51097645933015,22.25195636363637,9.191025454545455,118.7449936842106,135.8540493779905,55.27345224880384,50.7925090909091,80.3005381818182,34535087.19617225,2946474.725358852
"Россия, Москва, улица Юных Ленинцев, 55",55.701937,37.759623,1980.0,109.0,252.3258373205742,34.49294196172249,59.39750210526316,68.00181315789474,47.58865291866029,28.563284784689,14.2816423923445,135.8774633971292,116.448373923445,61.66843464114834,45.97376755980862,79.38170842105265,21554177.67559809,2297679.074641149
"Россия, Москва, проспект Мира, 165",55.8359,37.654919,1977.0,109.0,252.3258373205742,32.37340492822967,54.67900894736844,78.42287023923446,46.78121023923446,29.01747129186604,11.02663909090909,151.3450372248804,100.9808000956938,58.03494258373208,52.28191349282297,95.22777100478471,24650972.6770335,2695849.245933015
"Россия, Москва, Путевой проезд, 40 к3",55.87859,37.573909,1982.0,109.0,272.0,34.2448,53.72,76.704,62.15200000000001,34.4896,10.6896,147.2608,124.7392,70.0944,56.90240000000001,101.184,23489104.0,2464592.0
"Россия, Москва, Ленинградское шоссе, 122",55.86795,37.463116,1967.0,109.0,254.599043062201,27.16571789473684,50.86888880382776,73.55366354066987,53.54217875598087,34.11627177033493,15.3268623923445,132.0096038277512,122.5894392344498,67.41782660287083,56.19000880382776,114.2131307177034,34623433.06411484,3040930.970334928
"Россия, Москва, Береговой проезд, 5а к7",55.754685,37.509916,2017.0,109.0,484.1928229665073,69.19115440191388,140.2222415311005,154.6996069377991,70.88582928229667,34.95872181818183,14.28368827751197,235.124034832536,249.0687881339713,148.1145845454546,111.46118784689,238.5133845933015,90423493.8818182,7012564.655023925
"Россия, Москва, Саратовская улица, 1 к2",55.713941,37.730796,1984.0,109.0,263.0,39.2659,66.1971,72.851,49.7859,25.2743,9.599499999999999,149.0684,113.9316,55.9664,41.5014,98.3883,24292784.0,2408554.0
"Россия, Москва, квартал 5-й Капотня, 9",55.631121,37.79412,1982.0,109.0,252.3258373205742,,53.69493818181819,144.9611935406699,26.8474690909091,26.8474690909091,,64.4187862679426,187.9070510526316,193.2815913875598,69.79332660287083,161.0595819617225,45040414.28755981,3821222.480382776
"Россия, Москва, Чечёрский проезд, 30",55.535138,37.53513,1997.0,109.0,254.599043062201,28.69331215311005,61.86756746411484,80.6824367464115,42.13614162679427,29.58440880382776,11.66063617224881,155.1017370334928,99.49730602870814,48.39927808612441,45.7259881339713,93.234169569378,23252276.00382775,2326526.055502393
"Россия, Москва, 6-я Кожуховская улица, 27",55.707606,37.677938,1958.0,109.0,252.3258373205742,30.05200722488039,47.10923382775121,75.44542535885168,51.0202843062201,33.23131277511962,15.4675738277512,129.6702477990431,122.6555895215311,71.50914229665074,56.4200572248804,95.93428334928232,24232111.78708135,2094556.775598086
"Россия, Москва, Беговая улица, 6 к4",55.77666,37.557975,1974.0,109.0,250.0526315789474,26.45556842105264,19.22904736842106,72.14018421052633,67.31416842105264,40.8836052631579,24.05506315789474,64.91366315789475,185.1389684210527,67.31416842105264,55.31164210526316,98.57074736842107,40962121.78947369,3891819.157894737
"Россия, Москва, Нижняя Первомайская улица, 48/8",55.791041,37.811222,1991.0,109.0,250.0526315789474,41.60875789473685,43.73420526315789,62.46314736842106,51.56085263157895,30.58143684210527,20.15424210526316,123.1259157894737,126.9267157894737,66.23894210526316,58.18724736842105,96.82037894736843,24362127.78947369,2732575.157894737
"Россия, Москва, 10-я Парковая улица, 17",55.798961,37.801672,1985.0,109.0,250.0526315789474,29.35617894736843,49.28537368421053,69.91471578947369,53.03616315789474,30.70646315789474,17.75373684210526,137.5289473684211,112.5236842105263,64.6386052631579,55.83675263157895,108.9479315789474,28817815.63157895,2583793.842105263
"Россия, Москва, улица Поликарпова, 9",55.776624,37.551672,1977.0,109.0,252.3258373205742,32.75189368421053,68.17844124401915,64.29262334928231,46.579349569378,29.79968138755982,10.74908066985646,130.9823421531101,121.3434951674642,64.57018177033494,55.15842803827753,103.6049888038278,35318047.44976077,2690550.403349283
"Россия, Москва, улица Вавилова, 31 к1",55.695708,37.570824,1971.0,110.0,250.0526315789474,26.90566315789474,55.43666842105264,69.3896052631579,55.83675263157895,30.75647368421053,11.72746842105263,160.2337263157895,89.8189052631579,60.48773157894738,55.6367105263158,138.7792105263158,41476980.15789475,3053642.736842106
"Россия, Москва, Матвеевское м-н, Нежинская улица, 13 к1",55.705947,37.47151,1981.0,110.0,252.3258373205742,36.71340933014355,57.15180215311005,64.67111210526316,49.00167760765552,30.45572856459331,14.33210755980861,136.7606038277512,115.565233492823,68.05227832535886,54.85563703349283,122.5546591866029,28858253.68851675,2272698.816746412
"Россия, Москва, 3-й Лихачёвский переулок, 3 к3",55.849145,37.51467,1985.0,110.0,252.3258373205742,39.38806320574163,58.91808301435408,65.90750870813399,47.61388550239236,27.90723760765551,12.61629186602871,150.4871293779905,101.8387079425838,54.88086961722489,39.38806320574163,99.18928665071773,22414356.45502393,2371105.893301436
"Россия, Москва, Малая Филёвская улица, 36",55.734238,37.454451,1972.0,110.0,247.7794258373206,29.48575167464115,56.79104440191389,78.34785444976077,47.20198062200958,23.9602704784689,11.99252421052632,135.8822371291866,111.897188708134,65.19076693779905,56.54326497607656,125.5746130143541,36197600.7617225,2680973.387559809
"Россия, Москва, Борисовский проезд, 9 к1",55.626023,37.719597,1984.0,110.0,252.3258373205742,28.89130837320574,45.14109229665073,74.6127500956938,56.59668531100479,28.48758703349283,18.57118162679426,121.0154715789474,131.3103657416268,78.06961406698566,57.85831449760767,100.4004506698565,23408267.92822967,2281530.221052632
"Россия, Москва, улица Маршала Бирюзова, 36",55.80111,37.479809,1973.0,110.0,254.599043062201,29.15159043062202,54.00045703349283,72.45888765550241,53.00752076555025,29.53348899521531,16.44709818181818,116.8864206698565,137.7126223923445,79.38398162679427,65.66109320574164,117.2683192344498,35593455.41818182,2880533.573205742
"Россия, Москва, шоссе Энтузиастов, 98 к5",55.772315,37.831919,1981.0,110.0,252.3258373205742,28.76514545454546,50.3137719617225,71.181118708134,56.31912688995217,30.9351476555024,14.78629406698565,128.9889680382775,123.3368692822967,77.08554330143542,62.2235514832536,113.3447661244019,23174866.52870814,2217691.784210527
"Россия, Москва, Чусовская улица, 6 к2",55.814153,37.813881,1978.0,110.0,252.3258373205742,32.52480043062202,50.94458655502393,64.74680985645934,54.37621794258374,34.8461981339713,14.88722440191388,133.8840892822967,118.4417480382775,60.10401444976078,47.81574617224881,93.71381598086126,22509735.6215311,2262353.457416269
"Россия, Москва, пос. подсобного хозяйства ""Воскресенское"", посёлок подсобного хозяйства Воскресенское, 34",55.533157,37.447023,1998.0,110.0,242.0,23.1836,59.0722,74.2456,43.681,27.4912,14.3506,123.2506,118.7494,77.924,56.6038,129.3974,28332150.0,2849066.0
"Россия, Москва, Краснопрудная улица, 11",55.779452,37.664985,1962.0,110.0,250.0526315789474,42.2588947368421,55.83675263157895,69.0145263157895,47.51000000000001,25.55537894736842,9.877078947368423,132.4778842105263,117.5747473684211,57.81216842105264,50.21056842105263,86.74325789473686,27907123.94736842,2555037.789473685
"Россия, Москва, улица Хачатуряна, 12 к1",55.857541,37.596796,2001.0,110.0,486.466028708134,47.13855818181819,87.1260657416268,149.8801834449761,115.0005691866029,53.21938354066986,34.10126861244019,252.4272222966508,234.0388064114833,152.6043932057416,130.2269558851675,213.8991128229665,54594136.53779905,4097016.893779905
"Россия, Москва, Зарайская улица, 19",55.731747,37.768653,1975.0,110.0,254.599043062201,36.00030468899522,65.17735502392345,80.9370357894737,46.82076401913876,17.41457454545455,8.223549090909092,159.0734821052632,95.52556095693782,54.81517397129188,54.58603483253589,93.64152803827751,20659948.54736842,2441604.822966508
"Россия, Москва, 2-й Митинский переулок, 3",55.845966,37.366545,1995.0,110.0,252.3258373205742,26.49421291866029,55.86494038277513,80.08822076555025,45.64574397129188,30.07723980861244,14.15547947368421,130.3515275598086,121.9743097607656,87.98601947368422,69.81855918660288,132.1430410047847,33418286.22057417,2758173.727751197
"Россия, Москва, улица Введенского, 30 к2",55.636044,37.52879,1981.0,110.0,252.3258373205742,35.40131497607656,51.6763314832536,65.20099636363638,47.79051358851676,35.98166440191388,16.24978392344498,130.0235039712919,122.3023333492823,95.20253842105265,51.27261014354067,94.24370023923447,24610600.54306221,2390534.98277512
"Россия, Москва, улица Ватутина, 16 к3",55.722935,37.453358,2000.0,110.0,250.0526315789474,29.63123684210527,55.76173684210527,75.76594736842107,45.93466842105263,29.83127894736842,13.15276842105263,140.1294947368421,109.9231368421053,62.61317894736843,43.43414210526316,111.7735263157895,30439156.89473685,2958122.631578948
