lat,lon,price_per_m2,building_type,object_type,levels,ads_count
55.800959,37.564491,603317.709509708,0,1,25,17
55.800979,37.820385,382811.2009045861,1,1,9,2
55.80098049592703,37.56408581216283,587495.9947891851,0,1,17,9
55.800995,37.807719,307807.8078078078,1,1,5,1
55.80104,37.533391,404277.4369461486,3,1,7,2
55.801055,37.454124,388760.5633802817,1,1,12,1
55.801106,37.790777,299989.58658752474,3,1,5,2
55.801111,37.637874,413620.6896551724,0,1,3,1
55.8011126742237,37.7001390900826,394845.82497365796,2,1,20,58
55.801131,37.508167,426113.06344945903,3,1,14,2
55.80114063973855,37.56442377049798,588457.9895996207,0,1,25,21
55.801167,37.536778,474286.78678678675,0,1,16,2
55.801172,37.555822,366795.3667953668,3,1,8,1
55.801187,37.728469,378787.86931818177,4,1,14,1
55.801207,37.469503,500000.0,3,1,3,1
55.801238,37.509397,500000.0,3,1,14,1
55.801268,37.79817,306976.74418604653,0,1,9,1
55.801283,37.561401,676556.581095791,2,1,17,4
55.801283,37.571659,326086.95652173914,1,1,14,1
55.801298,37.574759,414189.83700862894,0,1,12,2
55.801308,37.392167,389566.39566395665,1,1,16,1
55.801313,37.634326,355113.63636363635,3,1,8,1
55.801349,37.804602,416129.03225806454,3,1,5,1
55.801379,37.57033,319868.09563066775,1,1,14,1
55.801384,37.470653,334698.4363365599,0,1,7,1
55.80142,37.54153,456026.0586319218,3,1,15,1
55.80144,37.498096,319337.01657458564,3,1,7,1
55.801455,37.597082,433167.9325901887,0,1,12,4
55.801455,37.63765,391666.6666666667,2,1,4,1
55.801465,37.409145,349152.5423728814,1,1,22,1
55.80147,37.566593,380267.2147995889,3,1,5,1
55.801485,37.573223,391327.1604938272,1,1,16,2
55.801536,37.636715,448850.4186183267,0,1,7,5
55.801541,37.54922,313559.3220338983,4,1,5,1
55.801566,37.793328,313832.7715046793,3,1,5,2
55.801587,37.558562,390151.51515151514,0,1,5,2
55.801627,37.492168,380184.33179723506,0,1,5,1
55.801632,37.767636,345744.6808510638,1,1,17,1
55.801642,37.614886,421511.62790697673,1,1,14,1
55.801647,37.808662,302000.0,0,1,5,1
55.801708,37.785441,473484.8484848485,3,1,5,1
55.801728,37.582933,388349.51456310676,3,1,8,1
55.801743,37.516808,357692.3076923077,3,1,4,1
55.801791,37.347694,400857.32529295713,2,1,25,16
55.801845,37.817439,368627.45098039217,1,1,16,1
55.8019,37.506127,589041.095890411,2,1,2,1
55.801951,37.799526,361305.3613053613,3,1,5,1
55.801961,37.819855,259640.35964035965,1,1,22,1
55.801981,37.801152,441396.50872817956,3,1,5,1
55.801986,37.815444,339335.18005540164,2,1,18,1
55.802032,37.51132,525000.0,3,1,14,1
55.802052,37.509155,452481.48148148146,3,1,8,2
55.802057,37.596794,610687.0229007634,2,1,14,1
55.802062,37.533499,522727.2727272727,3,1,7,2
55.802067,37.811725,348484.8484848485,0,1,5,1
55.802103,37.552606,443496.41723034787,1,1,9,4
55.802103,37.814483,364055.2995391705,1,1,5,1
55.802113,37.835081,269230.76923076925,1,1,14,1
55.802219,37.559523,590090.0900900901,2,1,14,1
55.802265,37.470473,337777.77777777775,3,1,5,1
55.80229,37.78907,76363.63636363637,3,1,5,1
55.802325,37.608392,366666.6666666667,4,1,12,1
55.80233,37.574238,391224.86288848263,3,1,8,1
55.802371,37.83059,295890.41095890413,1,1,9,1
55.802376,37.822631,288888.8888888889,0,1,9,1
55.802391,37.402525,398000.0,1,1,12,1
55.802406,37.557637,331471.1359404097,4,1,5,1
55.802422,37.599801,625000.0,2,1,14,1
55.802422,37.798304,303541.31534569984,3,1,8,1
55.802427,37.548124,437788.01843317976,3,1,5,1
55.802427,37.826835,345679.012345679,2,1,14,1
55.802432,37.704547,363621.2121212121,3,1,14,1
55.802442,37.412128,773074.2296918768,2,1,29,2
55.802462,37.591934,514673.7781959585,2,1,49,11
55.802487,37.490048,397006.59563673264,3,1,5,2
55.802538,37.474821,456110.1549053356,0,1,8,1
55.802548,37.716531,443240.90121317154,3,1,9,1
55.802588,37.392814,334635.4166666666,1,1,12,2
55.802594,37.488197,277094.9720670391,3,1,5,1
55.802609,37.514473,448051.94805194804,4,1,12,1
55.802629,37.55081,514986.37602179835,3,1,9,1
55.802629,37.633958,281609.1954022989,3,1,7,1
55.802684173110336,37.62116263145589,688076.6539159472,2,1,41,27
55.802725,37.52598,406250.0,3,1,10,1
55.80274,37.400872,376288.65979381447,1,1,12,1
55.80275838438343,37.62031387023392,591860.1134844902,2,1,49,37
55.802771,37.510709,476190.4761904762,3,1,8,1
55.802786,37.722055,416139.21489275596,1,1,12,2
55.802877,37.572019,357894.7368421053,3,1,5,1
55.802902,37.638979,401964.82786274847,3,1,4,2
55.802912,37.631586,389461.62657502864,3,1,8,1
55.802922,37.547504,348837.20930232556,3,1,5,1
55.802938,37.596597,593419.5064629847,2,1,13,2
55.802963,37.40301,389859.14129435114,0,1,22,2
55.802968,37.765067,329434.6978557505,1,1,9,1
55.803003,37.566,453608.24742268043,3,1,5,1
55.803003,37.591503,458766.4438797699,2,1,47,12
55.803039,37.612578,362438.22075782536,1,1,14,1
55.803044,37.413197,483981.5675309339,2,1,27,2
55.803074,37.614841,399969.54450372746,1,1,22,3
55.803084,37.712973,385806.39634494577,2,1,17,2
55.803155,37.785009,338758.180747021,4,1,4,12
55.803221,37.496839,332480.8184143222,3,1,8,1
55.803241,37.34753,412510.0870477235,1,1,25,11
55.803277,37.633257,409780.7136016502,4,1,12,2
55.803317,37.454384,368822.75132275134,0,1,5,2
55.803368,37.399129,352535.6893281422,1,1,12,2
55.803378,37.573672,402380.95238095237,3,1,5,1
55.803378,37.798259,402597.4025974026,4,1,12,1
55.803418,37.52713,550092.7643784786,0,1,18,2
55.803423,37.5069,421569.0546628615,3,1,8,4
55.803545,37.822775,280802.29226361035,4,1,12,1
55.8035490356606,37.7146183091916,403855.0447077701,2,1,20,5
55.80355,37.713935,547415.2089324493,0,1,20,7
55.80357,37.591027,491517.69496291876,2,1,47,15
55.80359,37.779952,426229.5081967213,0,1,5,1
55.803595,37.826583,300751.8796992481,4,1,12,1
55.803626,37.829188,341207.3490813648,1,1,12,1
55.803656,37.817151,401617.25067385443,1,1,17,1
55.803666,37.516763,436666.6666666667,3,1,8,1
55.803681,37.820403,321507.76053215074,1,1,14,1
55.803686,37.456118,346942.44604316546,3,1,9,1
55.803686,37.570546,452261.3065326633,0,1,5,1
55.803691,37.462658,293625.86605080834,0,1,5,1
55.803702,37.802544,374636.20716632763,0,1,21,2
55.803727,37.750352,595764.3814026793,0,1,28,3
55.803727,37.8085,400000.0,3,1,9,1
55.803737,37.61088,474184.7826086957,1,1,10,1
55.803757,37.721319,316159.25058548007,3,1,5,1
55.80385,37.351114,432263.9414853669,0,1,25,14
55.803919,37.760467,345652.17391304346,4,1,14,1
55.803924,37.795547,332661.2903225806,4,1,5,2
55.803929,37.498078,725000.0,4,1,14,1
55.803944,37.629259,342213.1147540984,4,1,12,1
55.803975,37.645582,360000.0,3,1,8,1
55.803995,37.637048,414386.6310892173,3,1,10,3
55.80403,37.597109,503200.22513856774,2,1,14,8
55.804036,37.805698,358823.5294117647,0,1,6,1
55.804046,37.590659,510731.63012089714,2,1,20,7
55.804061,37.807288,476190.47619047615,3,1,6,1
55.804096,37.713054,280357.14285714284,3,1,9,1
55.804182,37.535448,494604.3165467626,0,1,8,1
55.804192,37.513359,481428.5714285714,3,1,9,1
55.804248,37.820529,279687.5,1,1,9,1
55.804268,37.640991,578571.4285714285,3,1,5,1
55.804273,37.611087,405864.1975308642,3,1,9,1
55.804304,37.463682,411053.50452516443,2,1,7,3
55.804309,37.549013,412918.10841983854,0,1,6,1
55.804329,37.819433,289473.6842105263,4,1,22,1
55.804369,37.772235,262131.1475409836,1,1,9,2
55.804369,37.776547,390380.31319910515,4,1,5,1
55.804415,37.613153,358069.7050938338,0,1,12,1
55.804435,37.812767,315068.4931506849,1,1,17,1
55.80445,37.413224,475543.4782608696,2,1,28,1
55.804476,37.414562,695747.7159489988,2,1,38,7
55.804501,37.725191,352380.95238095237,3,1,9,1
55.804526,37.452175,320000.0,3,1,5,1
55.804552,37.825362,433224.75570032577,0,1,5,2
55.804562,37.530544,498652.29110512126,3,1,9,1
55.804612,37.635503,436096.77711388736,3,1,10,2
55.804638,37.749724,336334.2566943675,1,1,25,2
55.804688,37.71769,402857.14285714284,4,1,12,1
55.804724,37.750559,603015.0251256282,1,1,33,1
55.804764,37.629987,333333.3333333333,4,1,14,1
55.804789,37.628343,649029.7361440738,2,1,23,1
55.804794,37.797828,268456.3758389262,1,1,9,1
55.804799,37.532897,439066.9676448458,2,1,9,2
55.80481,37.509236,419477.1647251777,3,1,9,2
55.80481,37.726313,365822.7848101266,3,1,9,1
55.804931,37.549983,322966.5071770335,0,1,5,1
55.804951,37.512344,499241.25948406674,3,1,9,1
55.804951,37.6107,436420.72213500785,2,1,20,1
55.804951,37.613386,430930.23255813954,1,1,17,1
55.805002,37.526618,426540.2843601896,3,1,9,1
55.805022,37.754107,408281.7757516552,0,1,17,2
55.805032,37.617824,465836.2326802741,0,1,4,3
55.805063,37.810557,382352.9411764706,3,1,6,1
55.805093,37.539652,403184.71337579616,0,1,8,3
55.805093,37.5736,256085.36585365853,3,1,5,1
55.805149,37.77158,321082.62745010393,1,1,9,2
55.805174,37.755293,588902.4390243902,0,1,33,2
55.805214,37.508176,541795.665634675,3,1,9,1
55.80524,37.815301,325727.89395956654,1,1,17,2
55.80529,37.75214,502793.2960893855,0,1,33,1
55.805351,37.57139,623750.0,0,1,49,1
55.805356,37.400809,330134.35700575815,1,1,12,1
55.805356,37.589617,509731.80675739545,0,1,38,5
55.805356,37.708967,370048.42988207645,1,1,17,4
55.805412,37.829072,284313.7254901961,4,1,17,1
55.805417,37.63897,486600.4623531379,1,1,17,5
55.805422,37.533427,459102.9023746702,4,1,14,1
55.805422,37.617186,401950.6116389884,2,1,10,6
55.805467,37.530175,850000.0,2,1,10,1
55.8055015922939,37.7564297354717,435605.39916225267,2,1,12,25
55.805543,37.545186,526724.6186649172,0,1,11,2
55.805553,37.483454,531767.9558011049,2,1,27,1
55.805558,37.629727,460713.5181603267,3,1,5,5
55.805563,37.571219,535384.6153846154,2,1,54,1
55.805619,37.761348,284800.0,1,1,9,1
55.805634,37.406307,317948.71794871794,1,1,9,1
55.805649,37.499318,518035.41181323264,2,1,30,7
55.80567,37.827347,441441.4414414415,1,1,12,1
55.80571,37.797792,390909.09090909094,4,1,9,1
55.805741,37.753802,482497.47374241176,1,1,17,4
55.80577094598,37.5703113925196,779541.9514497305,2,1,36,20
55.805786,37.580005,377491.28051818634,1,1,5,2
55.805796,37.792654,186666.66666666666,4,1,5,2
55.805811,37.613171,414772.7272727273,1,1,9,1
55.805811,37.793346,346420.3233256351,3,1,5,1
55.805832,37.414382,439873.41772151896,1,1,12,1
55.805832,37.754727,502805.3083956493,2,1,33,6
55.805832,37.817492,363040.62909567496,1,1,17,1
55.805897,37.644315,418943.3449325794,1,1,17,2
55.805913,37.723304,415730.3370786517,3,1,14,1
55.805948,37.464266,367924.5283018868,0,1,12,1
55.805948,37.707305,473933.6492890995,3,1,9,1
55.805958,37.780527,385521.88552188553,1,1,14,1
55.805983,37.50628,431666.6666666667,3,1,9,1
55.805997,37.570027,625000.0,2,1,49,1
55.806019,37.611913,278427.20510095643,3,1,5,1
55.806039,37.712183,369444.44444444444,0,1,14,1
55.806059,37.513296,452110.4222374526,3,1,9,5
55.806059,37.559308,344642.85714285716,4,1,6,1
55.8060635387963,37.7557967341434,414542.25,2,1,27,20
55.80609,37.403046,441791.0447761194,1,1,9,1
55.806095,37.571147,621904.2855102805,2,1,54,14
55.8061,37.515569,536148.3916661814,2,1,18,4
55.80611,37.571076,617892.9912964455,2,1,54,46
55.8061117666583,37.5698690523786,607584.5005460232,2,1,49,24
55.806138,37.71641,629740.3219051039,2,1,32,3
55.80614,37.750254,345454.54545454547,0,1,24,1
55.8061573028355,37.5718057748288,611331.9220729477,2,1,43,13
55.80616,37.751933,350427.35042735044,2,1,24,1
55.806252,37.612964,397260.27397260274,4,1,9,1
55.806267,37.582673,407766.99029126216,0,1,6,1
55.806272,37.502112,773757.2624598949,2,1,12,7
55.806373,37.728568,368055.55555555556,0,1,5,1
55.80640191096417,37.75585037832298,421330.5882352941,2,1,19,17
55.806403,37.520348,421146.95340501796,1,1,12,1
55.806408,37.395832,339912.2807017544,1,1,12,2
55.806424,37.515326,520925.59158457635,3,1,18,4
55.806469,37.819253,349450.5494505495,1,1,5,1
55.806499,37.642743,585344.8275862068,1,1,17,5
55.80651,37.449866,520983.5670308544,0,1,48,13
55.80652,37.764707,56089.74358974359,1,1,9,1
55.806525,37.72555,391891.8918918919,1,1,17,1
55.80653,37.545995,443188.5180661109,2,1,34,21
55.806545,37.632107,496688.3736979794,2,1,22,3
55.806577138155,37.7565906680102,459099.19901477837,2,1,27,25
55.80659,37.613189,295424.8366013072,1,1,14,1
55.806606,37.714815,493421.052631579,3,1,9,1
55.806611,37.466557,391373.8019169329,3,1,5,1
55.806626,37.58022,331125.8278145696,4,1,5,1
55.806631,37.640767,436111.5716180371,1,1,12,2
55.806636,37.781533,354330.7086614173,1,1,14,1
55.806646,37.542958,509237.5186127473,2,1,34,8
55.806737,37.637551,414991.0268967159,3,1,9,7
55.806747,37.611823,401960.7843137255,1,1,12,1
55.806757,37.614204,351027.397260274,1,1,9,1
55.806783,37.464589,409207.16112531966,1,1,12,1
55.806793,37.516153,482954.54545454547,2,1,25,2
55.806798,37.638961,468553.45911949687,4,1,9,1
55.806808,37.423482,478373.14710573223,0,1,34,4
55.806813,37.823592,365853.65853658534,1,1,5,1
55.806864,37.635682,451898.7341772152,3,1,14,1
55.806864,37.752931,336000.0,0,1,24,1
55.806879,37.518623,483464.082448854,1,1,12,2
55.806904,37.415083,393946.60398272367,1,1,9,2
55.806924,37.559415,431603.77358490566,1,1,5,1
55.806955,37.648798,588368.5622305082,0,1,17,19
55.80698,37.50257,448239.06083244394,3,1,7,1
55.80698,37.582592,772082.0189274448,3,1,8,2
55.807005,37.824454,326315.7894736842,2,1,15,1
55.807041,37.792986,350912.37795153074,2,1,14,4
55.807041,37.817043,388235.29411764705,1,1,17,1
55.807096,37.58049,433021.80685358256,1,1,9,1
55.807101,37.537766,411214.95327102806,0,1,5,1
55.807101,37.821535,285972.78730074037,1,1,14,2
55.807112,37.822532,316363.0883704758,4,1,14,4
55.807117,37.807818,343575.41899441346,4,1,12,1
55.807117,37.812363,345945.9459459459,4,1,9,1
55.807127,37.515901,662650.6024096386,0,1,25,1
55.807132,37.523555,458461.53846153844,3,1,7,1
55.807137,37.530615,148837.2093023256,3,1,5,1
55.807198,37.804242,398838.5701450424,2,1,32,8
55.807238,37.718974,342410.71428571426,3,1,17,1
55.807248,37.562083,173273.65728900256,0,1,25,2
55.807258,37.522216,254620.25316455695,3,1,8,1
55.807258,37.778775,327389.3989983306,1,1,14,2
55.807324,37.754637,426065.1629072682,2,1,12,1
55.807349,37.813252,403846.1538461539,1,1,17,1
55.807359,37.716046,325000.0,4,1,5,1
55.807365,37.647208,717729.4112811107,2,1,21,6
55.80742,37.450162,610550.03457907,2,1,31,5
55.80744,37.535377,494285.71428571426,1,1,16,1
55.807451,37.796418,401146.13180515764,1,1,9,1
55.807461,37.448465,605611.4620934984,0,1,30,12
55.807466,37.614734,366524.5244761132,1,1,22,3
55.807476,37.416889,109375.0,1,1,12,1
55.807501,37.399929,353273.13769751694,1,1,9,1
55.807531,37.756883,366845.266014673,2,1,15,3
55.807577,37.562425,390026.5240064736,0,1,25,2
55.807602,37.635422,645388.1797517048,2,1,15,3
55.807607,37.464994,395306.8592057762,2,1,8,2
55.807643,37.560772,350000.0,3,1,5,1
55.807643,37.564302,355258.2505214084,1,1,12,3
55.807663,37.453684,453002.0703933748,3,1,12,1
55.807719,37.757862,444617.8526908771,2,1,37,8
55.807805,37.800793,372717.3362481523,2,1,14,10
55.80781,37.789896,354270.7186385347,2,1,17,3
55.80782,37.712866,290540.54054054053,3,1,5,1
55.807865,37.820663,459119.4968553459,1,1,5,1
55.807881,37.391781,276349.6143958869,1,1,22,1
55.807926,37.70664,386885.68376068375,3,1,9,2
55.807936,37.536239,335632.183908046,3,1,5,1
55.807946,37.410151,448484.8484848485,1,1,9,1
55.807951,37.460511,366583.3333333334,2,1,5,2
55.807951,37.709506,389121.33891213394,4,1,12,1
55.8079757041327,37.5469912182441,459312.2570340854,0,1,20,21
55.807982,37.450845,599620.2811632712,0,1,32,6
55.807992,37.633895,373584.90566037735,1,1,12,1
55.807997,37.768858,64899.713467048714,0,1,14,1
55.808002,37.635853,886666.6666666666,2,1,15,1
55.808027,37.776206,353205.12820512825,4,1,12,2
55.808078,37.495716,547945.205479452,0,1,9,2
55.808154,37.63835,493716.33752244164,3,1,12,1
55.808154,37.75868,766451.4933969255,2,1,5,4
55.808199,37.653613,328859.06040268455,4,1,12,1
55.808204,37.769594,374661.6541353384,4,1,12,2
55.80822,37.532008,337209.3023255814,3,1,5,1
55.808235,37.810171,307611.52416356874,4,1,12,2
55.808245,37.816603,243519.31513574338,1,1,17,3
55.80825,37.533733,441860.4651162791,3,1,5,1
55.80826,37.448276,487171.2108554214,0,1,35,2
55.80829,37.807144,282828.2828282828,4,1,16,1
55.808306,37.5008,432133.6996336996,3,1,10,4
55.808316,37.726376,169300.22573363432,4,1,5,1
55.808321,37.759946,421271.8641214404,2,1,5,3
55.808351,37.455705,483181.9972607154,0,1,24,4
55.808356,37.777652,334245.398280486,1,1,17,3
55.808361,37.626034,455976.3416676901,0,1,24,8
55.808361,37.713557,339256.8659127625,3,1,5,1
55.808376,37.620402,373463.8554216867,3,1,5,2
55.8083986697442,37.4805490661308,609285.6683044105,2,1,21,4
55.808412,37.77087,431547.61904761905,1,1,22,1
55.808432,37.481226,598772.0861708964,2,1,21,16
55.808457,37.489014,493597.29942147806,2,1,22,16
55.8084661740206,37.7015820466265,438000.0,2,1,17,2
55.808478,37.505561,436491.93548387097,0,1,16,2
55.808513,37.701574,446913.5802469136,0,1,17,1
55.808518,37.41175,533397.251518057,1,1,17,2
55.80853003736516,37.535460994054574,668794.9008667399,2,1,5,30
55.808538,37.613943,281250.0,4,1,12,1
55.808538,37.701592,421229.57052215707,2,1,17,11
55.808564,37.755976,404929.57746478874,2,1,14,4
55.808569,37.641845,386185.2433281005,1,1,16,1
55.808594,37.639312,356435.64356435643,3,1,9,1
55.808624,37.6486,708033.4888513776,0,1,19,6
55.808639,37.569845,353535.35353535356,3,1,12,1
55.808675,37.531666,452380.95238095237,3,1,5,1
55.808675,37.768031,445723.68421052635,1,1,5,1
55.808679265436,37.4812166415842,655460.9984520124,2,1,21,1
55.808725,37.728478,308231.17338003503,3,1,5,1
55.808756,37.533068,401337.79264214047,0,1,9,1
55.808761,37.735099,331142.85714285716,4,1,12,1
55.808781,37.493228,446439.3939393939,3,1,12,4
55.808781,37.564841,348989.623156745,0,1,22,1
55.808801,37.707305,417910.2985074627,3,1,9,2
55.808801,37.787929,289583.3333333333,3,1,5,1
55.808806,37.788674,409375.0,3,1,5,1
55.808832,37.533517,468558.842181922,3,1,4,3
55.808852,37.521471,602167.6612383646,0,1,23,7
55.808877,37.497746,551001.8214936248,3,1,10,1
55.808897,37.652993,308684.8072562358,0,1,5,2
55.808902,37.499354,374627.8234086242,0,1,9,2
55.808918,37.702427,390243.9024390244,0,1,17,1
55.808928,37.462326,322871.10130247386,0,1,22,3
55.808938,37.578648,634305.6017964515,2,1,59,25
55.808948,37.638,74803.14960629921,3,1,8,1
55.808953,37.479205,534403.6697247706,2,1,16,2
55.808973,37.794612,136363.63636363635,4,1,5,1
55.809029,37.651196,441260.74498567334,4,1,12,1
55.809054,37.589257,533632.2869955157,3,1,5,1
55.809062,37.647633,639151.1900804834,2,1,21,12
55.80908,37.797963,374449.33920704847,4,1,5,1
55.809085,37.448482,506520.03007929993,2,1,30,2
55.80909,37.636338,391100.7025761124,3,1,9,1
55.809095,37.39205,324999.72690131306,1,1,12,2
55.80911,37.402965,370370.3703703704,1,1,16,1
55.80911,37.620663,428571.4285714286,4,1,5,1
55.809115,37.757826,484820.4698629803,2,1,39,12
55.80912,37.566027,493421.052631579,3,1,5,1
55.80913,37.453666,375000.0,1,1,12,1
55.809145,37.623896,584773.8390892901,2,1,26,9
55.80915,37.561248,399809.47142857144,4,1,12,6
55.8091589579858,37.6238674004222,599391.8439716313,2,1,26,4
55.809166,37.541126,629525.8116393283,2,1,22,7
55.809186,37.759246,534563.5986184378,2,1,39,10
55.809216,37.701466,453344.219367375,2,1,17,7
55.809226,37.828497,283439.49044585985,1,1,9,2
55.809246,37.827167,349956.24015748035,1,1,9,1
55.809282,37.703101,419560.11723043106,2,1,17,4
55.809292,37.709937,436363.63636363635,3,1,5,2
55.809343,37.455642,412280.70175438595,0,1,26,1
55.809348,37.450872,578353.0380615497,2,1,38,18
55.809484,37.52925,405000.0,1,1,16,1
55.809499,37.623483,589285.7142857143,2,1,26,1
55.80951,37.718435,271982.1162444113,2,1,5,1
55.809555,37.75523,387660.15994496515,2,1,18,2
55.809565,37.493991,366496.95605733036,3,1,8,4
55.8095776510084,37.7731277777881,478919.7488401856,0,1,32,38
55.809611,37.459999,483571.62113635795,2,1,34,6
55.809631,37.414275,410881.5246907372,1,1,9,3
55.809636,37.481927,603077.6413129355,2,1,17,3
55.809636,37.703739,438281.80192420346,2,1,17,3
55.809641,37.708006,392693.9441627324,3,1,9,2
55.809651,37.406639,353805.0734312416,1,1,17,1
55.809697,37.776727,355769.23076923075,1,1,17,1
55.809757,37.574678,275590.55118110235,3,1,9,1
55.809778,37.451842,389784.94623655913,1,1,17,1
55.8098253665708,37.7740397288543,658291.4572864322,0,1,25,1
55.809833,37.536266,426716.1410018553,3,1,16,1
55.809869,37.705419,366153.8461538461,1,1,16,1
55.809889,37.624723,565957.4646443778,2,1,32,13
55.809904,37.412568,310880.82901554403,1,1,9,1
55.809934,37.727885,432800.83294233895,2,1,30,14
55.809934,37.777886,305886.45418326696,1,1,17,2
55.809965,37.566494,484708.7378640776,3,1,9,1
55.8099657190928,37.380288012233,319144.9833377627,2,1,10,62
55.809975,37.52183,611402.5405146917,2,1,23,4
55.809995,37.570078,379464.28571428574,3,1,8,1
55.809995,37.627103,654929.5774647887,2,1,23,4
55.81,37.456639,403455.2845528455,3,1,9,2
55.810046,37.576618,377755.55555555556,3,1,9,1
55.810051,37.380211,338502.2996956782,2,1,9,4
55.810071,37.380193,378456.2240887331,2,1,8,6
55.810081,37.632745,350000.0,3,1,8,1
55.810086,37.651053,496598.63945578237,1,1,12,1
55.810101,37.810629,300933.3333333333,0,1,14,12
55.810106,37.774544,656565.6565656565,2,1,10,1
55.810112,37.653972,908961.0389610389,0,1,14,1
55.810117,37.65275,423076.92307692306,3,1,14,1
55.810142,37.451034,386842.1052631579,1,1,17,1
55.8101515682693,37.5958431249909,590160.0,1,1,33,5
55.810157,37.396479,309523.8095238095,1,1,12,1
55.810177,37.532924,302308.5379259802,3,1,5,1
55.810182,37.533939,333863.2750397456,1,1,12,1
55.810203,37.714141,412346.2385183821,0,1,9,11
55.810223,37.780491,323529.4117647059,3,1,9,1
55.810253,37.491647,420560.74766355136,4,1,9,1
55.810268,37.597643,603901.836158192,2,1,33,4
55.810278,37.616845,385000.0,0,1,10,2
55.81028039286577,37.596722714294025,486599.99999999994,1,1,23,1
55.810294,37.597594,505109.5730027548,1,1,33,4
55.810324,37.701197,425790.7542579075,2,1,17,1
55.810359,37.701286,499857.14285714284,0,1,17,1
55.8104,37.45319,417533.3333333333,4,1,12,1
55.81041443732551,37.77178667327957,477667.7997809505,0,1,25,34
55.810425,37.620707,417956.21657754015,4,1,9,2
55.810466,37.624247,517115.61078970553,2,1,35,7
55.810471,37.398195,423780.4878048781,2,1,12,1
55.810481,37.523662,558069.3815987934,0,1,27,1
55.810486,37.538359,433081.431196858,3,1,5,3
55.810506,37.643668,464912.2807017544,2,1,20,1
55.810516,37.640659,528942.115768463,3,1,10,1
55.810597,37.577229,586750.0,2,1,7,2
55.810602,37.617384,383969.33800745563,0,1,5,7
55.810607,37.793382,243372.144961128,2,1,22,3
55.810658,37.595564,576436.0293446167,1,1,14,2
55.810663,37.570968,544494.7209653092,2,1,20,1
55.810663,37.638296,370898.71611982887,3,1,10,1
55.810673,37.815516,379629.62962962966,1,1,17,1
55.8106779996611,37.7727680317346,447315.4204976589,0,1,25,30
55.810678,37.392508,485436.89320388355,1,1,22,1
55.810688,37.725146,365079.3650793651,1,1,9,2
55.810744,37.578496,452731.83488832344,3,1,5,2
55.810811,37.700246,366266.4713610662,0,1,9,4
55.81082,37.626268,633584.9070345944,2,1,35,11
55.81082,37.715821,292580.98223615467,3,1,5,1
55.810835082678,37.7738838306844,451477.9554098354,0,1,23,15
55.81084,37.405992,417682.92682926834,1,1,9,1
55.810865,37.520069,386156.71892188693,3,1,5,3
55.810885,37.740731,499461.2028145607,2,1,12,3
55.810891,37.739968,596285.7142857143,2,1,23,2
55.810921,37.742339,559303.1497401356,2,1,22,8
55.810921,37.825101,348185.61732909596,0,1,24,4
55.810941,37.491476,373893.8053097345,4,1,5,1
55.811017,37.525989,398550.72463768115,3,1,5,1
55.811037,37.780491,336502.6031089613,1,1,14,2
55.811057,37.722109,580000.0,3,1,5,1
55.811063,37.514652,347871.76937607775,0,1,14,6
55.811068,37.514652,433962.05141279567,2,1,14,11
55.811068,37.796211,350877.1929824561,2,1,16,1
55.811103,37.561113,476190.4761904762,2,1,30,1
55.811113,37.533867,399113.0820399113,3,1,12,1
55.811138,37.808689,287692.3076923077,1,1,9,1
55.811179,37.827068,308764.4011443594,1,1,9,2
55.81118391825195,37.52345590478407,528962.8153052791,2,1,24,22
55.81124,37.703478,71839.1091954023,1,1,9,1
55.811265,37.52095,655052.2648083623,2,1,29,1
55.811275,37.59727,613265.7451707993,2,1,33,5
55.811305,37.591144,291390.7284768212,3,1,5,1
55.811331,37.658086,397751.9197617928,3,1,8,3
55.811341,37.520366,588876.772082879,2,1,27,1
55.811366,37.576582,411558.6690017513,0,1,10,1
55.811371,37.527337,444703.38983050844,3,1,5,1
55.811371,37.656514,456431.53526970954,0,1,8,1
55.811401,37.575181,384714.5104129271,3,1,5,4
55.811447,37.645312,576367.2810892462,0,1,30,8
55.811452,37.730832,421568.62745098036,4,1,5,1
55.811477,37.645294,423840.2024114158,2,1,27,53
55.811487,37.496947,383035.71428571426,0,1,23,1
55.811508,37.698915,490803.8698112232,2,1,18,4
55.811523,37.572324,392300.48296126176,0,1,8,2
55.811548,37.72679,359836.892550866,2,1,9,2
55.811548,37.822891,335405.4779806659,2,1,21,2
55.811609,37.484864,450671.34595104755,0,1,28,6
55.811638006365705,37.60743827214174,582621.9802864105,2,1,47,39
55.811644,37.535601,455586.7585517327,0,1,9,3
55.811644,37.588305,329545.45454545453,3,1,5,1
55.811649,37.608481,454668.8382193268,2,1,45,1
55.81167,37.573115,353571.4285714286,3,1,8,1
55.81167,37.740722,585714.2857142857,4,1,15,1
55.811691409322606,37.52375631219396,489899.78583683557,2,1,18,29
55.811715,37.495294,367290.4290429043,3,1,5,2
55.81173,37.564787,424715.90909090906,4,1,12,1
55.81173,37.565955,292662.0186460785,1,1,9,3
55.811735,37.558113,358247.4226804124,3,1,5,1
55.811771,37.639339,532823.7633606761,3,1,16,2
55.811786,37.801134,285961.8717504333,1,1,9,1
55.81182432271241,37.522576140227976,522244.0985061605,2,1,9,59
55.811892,37.813702,319369.3693693694,4,1,9,1
55.811897,37.655356,378947.36842105264,3,1,8,1
55.81191893665174,37.60845214715005,537793.0289453433,2,1,19,23
