lat,lon,price_per_m2,levels,ads_count
55.816783,37.397566,1442.3076923076924,17,1
55.816799,37.496345,1935.483870967742,5,1
55.816819,37.808725,1279.0697674418604,9,1
55.816834,37.733293,2400.0,5,1
55.816844,37.464598,1379.3103448275863,14,1
55.816874,37.501124,1657.8947368421052,7,1
55.816885,37.70903,1752.021563342318,9,1
55.816885,37.823017,1406.25,9,1
55.81691,37.449147,1063.8297872340424,4,1
55.817021,37.758491,2279.9114831912734,33,8
55.817056,37.791396,1800.0,4,1
55.817092,37.50036,1904.7619047619048,7,1
55.817125,37.746181,1914.2614601018677,33,2
55.817299,37.692959,1371.4085142656572,22,2
55.817335,37.569252,1200.0,15,1
55.817355,37.573115,2125.0,28,1
55.817385,37.495518,2105.2631578947367,14,1
55.817456,37.622881,1934.2359767891683,16,1
55.817461,37.525594,1000.0,10,1
55.817491,37.829692,1657.142857142857,9,1
55.817512,37.709533,1631.578947368421,9,1
55.817562,37.491548,1847.2906403940885,9,1
55.817583,37.42492,1529.153332543163,21,3
55.817588,37.797442,1250.0,12,1
55.817592,37.747073,2282.5834270716164,33,3
55.817633,37.745457,2315.30124426981,33,5
55.817668,37.697603,1312.5,9,1
55.817699,37.570644,1777.7777777777778,5,1
55.817719,37.514221,2708.3333333333335,14,1
55.817835,37.464823,1319.4444444444443,17,2
55.817881,37.794073,2894.7368421052633,9,1
55.817987,37.704619,1071.4285714285713,5,1
55.818033,37.632107,2153.846153846154,16,1
55.818048,37.719504,1250.0,9,1
55.818068,37.746292,1865.675064204476,33,3
55.818098,37.752859,1622.6756141520157,24,6
55.818124,37.705302,2093.0232558139537,5,1
55.818139,37.431594,2132.794776738782,8,5
55.818164,37.869146,829.5711060948082,4,1
55.81822,37.72537,1413.0434782608695,5,1
55.81823,37.516584,1714.2857142857142,14,1
55.818255,37.795493,1400.0,5,1
55.818301,37.62678,1639.344262295082,12,1
55.818306,37.86531,888.8888888888889,4,1
55.818311,37.62157,1835.4430379746834,12,1
55.818328,37.750174,2356.052131851772,25,10
55.818387,37.512568,1766.1691542288559,5,2
55.818473,37.810207,1372.549019607843,5,1
55.818488,37.526214,2514.6198830409353,5,1
55.818493,37.42251,3015.0753768844224,26,1
55.818584,37.493344,1740.139211136891,5,1
55.818655,37.723834,2850.109250398724,5,3
55.818685,37.8684,1145.8333333333333,4,1
55.81871,37.573501,1600.0,30,1
55.818715,37.570025,1777.7777777777778,5,1
55.81872,37.488844,1550.0,12,1
55.818837,37.429007,1666.6666666666667,8,1
55.818867,37.709515,1500.0,9,1
55.818877,37.655095,2187.5,12,1
55.818887,37.51476,1333.3333333333333,14,1
55.818887,37.581613,1333.3333333333333,5,1
55.818948,37.702706,2027.7777777777778,12,2
55.818999,37.627059,1663.5687732342008,5,1
55.819059,37.396838,1391.025641025641,12,2
55.819059,37.653712,1714.2857142857142,12,1
55.819085,37.65169,1937.132784958872,12,2
55.819166,37.489203,1800.0,19,1
55.819277,37.754601,1428.5714285714287,9,1
55.819348,37.630894,1546.875,5,2
55.819363,37.874823,1048.3870967741937,14,1
55.819403,37.706506,1272.7272727272727,9,1
55.819429,37.808788,1300.0,9,1
55.819469,37.624489,1630.050505050505,9,2
55.819504,37.514464,1680.672268907563,8,1
55.819575,37.573294,1875.0,9,2
55.819676,37.705688,1580.3108808290156,16,1
55.819693,37.424425,2592.043584753625,14,13
55.819712,37.650361,1800.0,14,1
55.819778,37.81884,1052.6315789473683,12,1
55.819863,37.817672,1149.0384615384614,17,2
55.819889,37.586401,1212.686567164179,5,1
55.819909,37.60231,3489.0565506834905,28,11
55.819949,37.465892,1488.888888888889,23,2
55.819949,37.707467,2000.0,16,1
55.819995,37.463296,2003.169124998288,30,3
55.820069,37.423986,2422.0427456382004,26,6
55.820132,37.702769,1519.178082191781,15,2
55.820177,37.873197,925.925925925926,16,1
55.820324,37.509828,1428.5714285714287,9,1
55.82043,37.583805,1390.3061224489795,22,1
55.820486,37.701385,1704.5454545454545,30,1
55.820531,37.661734,1626.0162601626016,9,1
55.820627,37.713692,2291.6666666666665,5,1
55.820637,37.56123,3285.714285714286,12,1
55.820733,37.514841,1571.4285714285713,16,1
55.820834,37.646354,1700.0,9,1
55.82085,37.492194,2833.3333333333335,5,1
55.820855,37.632772,2000.0,8,1
55.820885,37.628316,1517.47311827957,8,2
55.8209,37.490694,1444.4444444444443,9,1
55.82092,37.62387,1515.1515151515152,8,1
55.820976,37.618974,3045.99961118388,8,10
55.821017,37.508616,1115.3846153846152,14,2
55.821022,37.520986,2199.3280787195263,7,10
55.821077,37.430462,2203.157238195535,9,8
55.821077,37.86849,1376.1467889908256,9,1
55.821082,37.70284,1634.6153846153845,30,1
55.821113,37.591431,2115.7451104325646,24,10
55.821158,37.796921,1470.5882352941176,12,1
55.821178,37.495312,1400.0,6,1
55.821183,37.526977,1668.66028708134,5,2
55.821189,37.82988,1011.2359550561798,9,1
55.821254,37.813441,945.4545454545455,16,1
55.821274,37.755769,1544.943820224719,5,1
55.821487,37.757593,1355.9322033898304,9,1
55.821694,37.527471,1744.1860465116279,5,1
55.82173,37.576897,2046.783625730994,16,1
55.821745,37.826763,1250.0,9,1
55.821765,37.437577,3330.8823529411766,13,4
55.821907,37.787219,1250.0,9,1
55.821927,37.438619,2476.7412283129365,22,13
55.821932,37.560161,1333.3333333333333,12,1
55.821972,37.438601,2825.0,22,2
55.821977,37.568551,2195.121951219512,22,1
55.822038,37.66477,1888.888888888889,8,1
55.822291,37.656254,1536.2090680100755,9,2
55.822336,37.531118,1267.857142857143,15,2
55.822395,37.435888,2508.526183613327,22,18
55.822412,37.432043,2102.4560405197353,13,7
55.822503,37.661293,1333.3333333333333,16,1
55.822544,37.629143,1588.021778584392,22,2
55.82266,37.667653,1844.0627472885537,8,3
55.82268,37.658221,1878.4557661927329,8,2
55.822726,37.816271,1247.920133111481,9,1
55.822817,37.451707,1555.5555555555557,5,1
55.822822,37.820295,1425.531914893617,9,1
55.822953,37.508822,1410.2564102564102,22,1
55.822999,37.760845,1550.3875968992247,12,1
55.823029,37.630571,1666.6666666666667,7,1
55.823039,37.654269,2846.153846153846,5,1
55.823095,37.828569,1333.3333333333333,9,1
55.823105,37.624624,1551.7241379310344,22,2
55.823115,37.49374,1585.7826384142172,8,2
55.823156,37.500881,2477.777777777778,6,4
55.823176,37.826044,1111.111111111111,16,1
55.823201,37.504331,2601.775956284153,24,2
55.823211,37.621399,1703.9473684210525,22,2
55.823227,37.750577,1219.5121951219512,5,1
55.823282,37.595869,1333.3333333333333,25,1
55.823297,37.581415,1735.0157728706624,9,1
55.823318,37.584182,1930.2281004408665,24,2
55.823383,37.805365,1252.9761904761904,12,2
55.823434,37.509038,1951.219512195122,14,1
55.82352,37.51273,1259.2592592592594,14,1
55.823565,37.755221,1666.6666666666667,5,1
55.82357,37.55991,1777.7777777777778,12,1
55.823636,37.571237,1266.0550458715597,5,1
55.823666,37.585529,2078.421506612996,14,2
55.823677,37.433921,1716.9853165273423,24,8
55.823677,37.828578,1250.0,9,1
55.823758,37.831991,1052.6315789473683,16,1
55.823843,37.520842,1500.0,14,1
55.823859,37.753146,1235.9550561797753,5,1
55.823894,37.577346,1640.625,16,1
55.823899,37.653927,2096.7741935483873,8,1
55.823904,37.764043,1363.6363636363637,5,1
55.823924,37.56847,2023.1213872832368,12,1
55.824041,37.576465,1259.6638655462184,16,2
55.824106,37.570357,1794.871794871795,8,1
55.824111,37.822559,1444.4444444444443,9,1
55.824152,37.647549,1371.4285714285713,12,1
55.824273,37.522504,3333.3333333333335,5,1
55.824299,37.566252,1222.2222222222222,16,1
55.824309,37.48446,4166.666666666667,3,1
55.8244,37.577939,1565.8434379457917,24,2
55.824405,37.64604,1515.1515151515152,8,2
55.824415,37.52563,2131.1475409836066,16,1
55.824526,37.521264,1447.3684210526317,14,1
55.824592,37.580391,1666.6666666666667,24,1
55.824693,37.484424,4166.666666666667,2,1
55.824728,37.620645,1555.5555555555557,5,1
55.824739,37.648142,1614.3916913946587,12,2
55.824845,37.415308,2857.1428571428573,5,1
55.824895,37.452112,1000.0,5,1
55.824976,37.412478,2446.1575307963217,25,6
55.824986,37.412478,2272.7272727272725,25,1
55.825012,37.812471,1486.4864864864865,14,1
55.825077,37.568947,1525.8215962441313,5,1
55.825082,37.763135,1504.878048780488,5,1
55.825082,37.824104,930.2325581395348,9,1
55.825103,37.571183,1413.3393829401089,9,2
55.825259,37.435134,1594.8940269749519,16,2
55.825285,37.626987,1379.3103448275863,16,1
55.825406,37.624184,1186.4406779661017,16,1
55.825421,37.622522,1775.9562841530053,16,1
55.825431,37.750801,1250.0,12,1
55.825452,37.412029,2260.7951076771797,25,10
55.825603,37.81239,895.5223880597015,14,1
55.825629,37.412649,2340.425531914894,25,1
55.825689,37.413215,2199.9778809763216,25,9
55.825699,37.413206,2138.4615384615386,24,1
55.825704,37.435098,1657.142857142857,12,1
55.825709,37.430615,937.5,5,1
55.825735,37.579924,2125.0,12,1
55.825785,37.651493,1600.0,16,1
55.825826,37.759803,1800.0,5,1
55.825891,37.764959,2020.8604954367665,8,1
55.825917,37.513404,2352.9411764705883,9,1
55.825917,37.598178,1548.7114436417842,14,4
55.826104,37.58402,1333.3333333333333,12,1
55.826124,37.581568,1680.9116809116808,12,1
55.826377,37.436247,1253.2106258521353,5,3
55.826412,37.752805,1228.0701754385964,9,1
55.826468,37.415029,2043.9376013910176,24,7
55.826529,37.650343,1333.3333333333333,25,1
55.826645,37.81,1578.9473684210527,9,1
55.826675,37.593623,2238.805970149254,15,1
55.826721,37.600109,1550.0,17,1
55.826731,37.81345,1244.4444444444443,9,1
55.826867,37.518731,1347.6190476190477,9,2
55.826878,37.591916,1398.635477582846,17,2
55.826883,37.578819,2105.2631578947367,12,1
55.826918,37.521605,1429.2682926829268,14,2
55.826948,37.430615,1495.016611295681,5,1
55.82709,37.821418,1163.265306122449,9,1
55.8271,37.585278,1338.0281690140846,12,1
55.827115,37.810998,1050.7880910683011,9,1
55.827247,37.812354,1769.2307692307693,14,1
55.827257,37.446794,1914.0461215932912,5,3
55.827287,37.570734,1710.5263157894738,9,1
55.827307,37.568803,1250.0,9,1
55.827322,37.523707,1495.5357142857144,12,1
55.827343,37.827751,1666.6666666666667,9,1
55.827403,37.517671,1000.0,5,1
55.827454,37.432591,1777.7777777777778,5,1
55.827469,37.596372,1971.8309859154929,17,1
55.827474,37.600073,1710.5263157894738,17,1
55.827575,37.667905,1627.906976744186,17,1
55.827671,37.487559,2012.7991317480166,42,3
55.827697,37.59886,1609.4402673350041,17,2
55.827717,37.584335,1294.1176470588234,17,1
55.827722,37.42598,1375.0,14,1
55.827788,37.350404,1153.8461538461538,9,1
55.827788,37.756838,1375.0,12,1
55.827843,37.761249,1417.4107142857142,5,2
55.828025,37.452031,1486.4864864864865,5,1
55.828101,37.595366,1704.915154264973,22,2
55.828192,37.823861,1400.0,9,1
55.828319,37.770358,1578.9473684210527,5,1
55.828339,37.56697,1509.433962264151,17,1
55.828394,37.464499,2636.3636363636365,3,1
55.82841,37.599777,1527.7777777777778,14,1
55.828455,37.809255,906.6666666666666,16,1
55.82848,37.448051,1548.8030033119962,20,5
55.828561,37.598735,1250.0,9,1
55.828774,37.351303,968.75,16,2
55.828809,37.589931,1507.2463768115942,5,1
55.82885,37.528486,1443.7367303609342,12,1
55.828941,37.468784,2079.365079365079,6,5
55.829011,37.566647,1983.6022216344882,17,1
55.829057,37.819208,916.6666666666666,14,1
55.829143,37.660925,1873.7373737373737,9,2
55.829183,37.664698,2155.1724137931037,12,1
55.829188,37.466682,2106.7221067221067,3,2
55.829193,37.465937,2558.139534883721,2,2
55.829244,37.599669,1910.8280254777071,9,1
55.829254,37.824113,1030.9278350515465,14,1
55.829284,37.523411,1875.0,12,1
55.82937,37.814753,1057.6923076923076,14,1
55.829436,37.414212,2458.333333333333,4,2
55.829471,37.59162,1725.0,14,1
55.829537,37.593938,1415.1515151515152,14,2
55.829598,37.465955,2106.7221067221067,3,2
55.829598,37.46953,2000.0,6,1
55.829598,37.578783,1410.2564102564102,18,1
55.829633,37.470455,1747.2527472527472,6,1
55.829648,37.665156,1702.127659574468,9,1
55.829876,37.402884,2137.4045801526718,20,1
55.829876,37.570635,1562.4999999999998,9,1
55.829937,37.574857,1490.0,22,1
55.830074,37.402962,2222.222222222222,20,1
55.83021,37.351384,1090.909090909091,17,1
55.83022,37.403396,1829.2682926829268,19,1
55.83024,37.586931,1789.4736842105262,5,1
55.830275,37.501618,1666.6666666666667,17,1
55.830291,37.456792,1300.0,3,1
55.830311,37.401168,1979.1666666666667,25,1
55.830311,37.589231,1267.857142857143,5,2
55.830326,37.646902,1297.872340425532,8,1
55.830488,37.402282,2000.0,28,1
55.830513,37.458409,1093.75,25,1
55.830528,37.403495,2375.0,52,1
55.830695,37.355866,1153.8461538461538,7,1
55.830715,37.402641,2348.714740499162,20,16
55.830766,37.401483,2517.2413793103447,24,1
55.830771,37.664806,1500.0,9,1
55.830806,37.587703,1282.051282051282,9,1
55.830847,37.661392,1375.0,14,1
55.830902,37.447494,1488.095238095238,6,1
55.831069,37.400432,2500.0,22,1
55.831317,37.351536,1229.1960011264432,10,2
55.831357,37.530939,1800.0,14,1
55.831383,37.470904,4854.368932038835,6,1
55.831792,37.454052,1052.6315789473683,5,1
55.831873,37.500441,1715.138309965896,17,2
55.831954,37.488116,1571.4285714285713,9,1
55.831974,37.490039,2142.8571428571427,5,1
55.831999,37.661096,1349.3935630932535,25,4
55.83207,37.447809,1260.0,7,1
55.832095,37.483957,1351.3513513513512,5,1
55.832095,37.650541,2317.0731707317073,5,1
55.832181,37.585727,1236.842105263158,5,1
55.832293,37.504448,1833.3333333333335,17,2
55.832682,37.468793,1907.8947368421052,5,2
55.832808,37.354977,1111.111111111111,17,1
55.83294,37.488817,1404.9586776859503,9,1
55.833284,37.651035,1428.5714285714287,9,1
55.833354,37.486841,1250.0,8,1
55.833359,37.593345,3000.0,5,1
55.833567,37.530355,1333.3333333333333,5,2
55.833572,37.655769,1888.888888888889,12,1
55.833683,37.529663,1818.1818181818182,5,1
55.833708,37.354537,1794.871794871795,17,1
55.833708,37.421542,1340.909090909091,10,1
55.833865,37.593848,2207.7922077922076,4,1
55.833941,37.468479,3477.5641025641025,5,4
55.833986,37.531559,1218.1818181818182,5,1
55.834082,37.652193,2230.6511056511054,17,2
55.834163,37.503019,1478.743068391867,5,1
55.834194,37.457699,1245.0,14,1
55.834244,37.593156,2921.101418939557,31,15
55.834249,37.45663,1947.5438596491226,14,2
55.834295,37.352201,993.5897435897436,17,2
55.83432,37.503693,1489.3617021276596,5,1
55.834421,37.659596,1706.8933764122066,38,6
55.834446,37.657988,1485.9220566637914,58,9
55.834537,37.663683,1562.5,9,2
55.834608,37.515443,1438.0063774820105,25,4
55.834699,37.638961,2740.4502851423836,48,12
55.8348,37.668345,1087.7403846153848,5,2
55.834922,37.489311,1558.8235294117646,5,1
55.835008,37.658338,2000.0,7,1
55.835195,37.641845,2000.0,5,1
55.835235,37.352695,1328.125,17,1
55.83525,37.643641,1415.0943396226414,5,1
55.835503,37.495725,2289.871316634326,23,4
55.835508,37.654727,1571.4285714285713,16,1
55.83566,37.357735,800.0,15,1
55.835766,37.491862,2702.7027027027025,27,1
55.835786,37.49524,2391.338707128181,23,2
55.835953,37.357124,1271.1864406779662,9,2
55.83613,37.498465,2553.409090909091,21,4
55.836191,37.491512,2730.496453900709,24,2
55.836226,37.519198,2536.0336944913215,15,5
55.836266,37.642528,1571.4285714285713,16,1
55.836357,37.531711,1416.6666666666667,17,1
55.836393,37.66556,1411.5092290988057,17,1
55.836494,37.523115,1034.4827586206898,5,1
55.836549,37.493111,2344.5775694647878,30,7
55.836554,37.659155,1555.5555555555557,5,1
55.83661,37.484774,1659.7222222222222,9,2
55.836635,37.457241,2142.8571428571427,18,1
55.836681,37.536877,1250.0,19,1
55.836736,37.643848,1718.0553753146828,32,4
55.836792,37.491934,2712.0535714285716,34,2
55.836969,37.388987,1375.0,17,1
55.837181,37.497315,2149.6827988952523,37,3
55.837191,37.663306,1477.2727272727273,9,1
55.837257,37.517832,1485.7142857142858,5,1
55.837287,37.485655,1000.0,16,1
55.837414,37.636356,2734.764957264957,5,2
55.837454,37.405615,1176.4705882352941,17,1
55.837702,37.390532,1413.0434782608697,16,1
55.837758,37.662659,1946.3087248322147,12,1
55.837783,37.540254,1300.0,14,1
55.837864,37.653658,1875.0,12,1
55.837899,37.537497,2043.5967302452314,14,1
55.83795,37.463646,1222.2222222222222,9,1
55.83802,37.436229,1304.3478260869565,5,1
55.838051,37.39232,1250.0,16,1
55.838061,37.633284,3293.5358602749907,5,3
55.838106,37.523123,1041.6666666666667,5,1
55.838157,37.658176,1153.8461538461538,5,1
55.838162,37.525136,1333.3333333333333,5,1
55.838167,37.524049,1059.850374064838,9,1
55.838314,37.380516,1375.0,17,1
55.838364,37.659236,1714.2857142857142,9,1
55.83843,37.573842,1309.5238095238096,5,1
55.83845,37.388511,1562.5,16,2
55.838465,37.538323,1250.0,5,1
55.838561,37.478172,1345.2914798206277,5,1
55.838657,37.514976,2162.0583717357913,20,2
55.838678,37.5122,2937.343183718985,24,2
55.838701,37.513303,2488.0348711363376,20,8
55.838713,37.525019,1103.565365025467,5,1
55.838799,37.54056,1833.3333333333333,5,1
55.839037,37.538628,1288.135593220339,5,1
55.839062,37.528109,1168.2242990654206,9,1
55.839128,37.402264,1025.6410256410256,22,1
55.839148,37.540165,1805.5555555555557,5,1
55.839421,37.385349,1037.7169811320755,15,1
55.839572,37.493183,2418.841491680518,30,4
55.839673,37.399497,1406.25,17,1
55.839825,37.439212,1533.3928816820119,17,2
55.839916,37.511859,2454.5454545454545,10,3
55.839931,37.546372,1541.5423165718792,18,2
55.840042,37.495123,2266.7464114832537,24,2
55.840048,37.534963,1573.7704918032787,5,1
55.840149,37.377569,1489.8952844660841,25,4
55.840154,37.582529,2359.72136512389,14,5
55.840214,37.584946,1450.0,16,1
55.840442,37.528424,1769.2307692307693,16,1
55.840533,37.493614,1987.6543209876543,25,2
55.840629,37.529852,1666.6666666666667,16,1
55.840689,37.548384,1190.4761904761904,18,1
55.840695,37.571534,1492.5373134328358,5,1
55.84073,37.494404,1746.473962010446,26,7
55.840765,37.515658,2150.537634408602,3,1
55.840791,37.379043,1359.3882752761258,25,1
55.840841,37.537595,1562.5,5,1
55.840846,37.515182,1629.7615785146616,5,2
55.840912,37.495231,2028.9995314284722,26,6
55.840962,37.381863,1250.0,17,1
55.841079,37.493704,1867.7398989898988,26,4
55.841084,37.434047,1666.6666666666667,5,1
55.841134,37.432439,1279.0697674418604,4,1
55.84121,37.376932,1044.6133226873503,20,2
55.841261,37.494422,2039.1184273939525,26,5
55.841488,37.380085,1399.7811797266909,25,4
55.841569,37.495878,2409.2140921409214,33,6
55.841665,37.489697,2193.4001670843777,22,2
55.841736,37.359504,1216.6954188230784,22,3
55.841898,37.496911,2769.024472924597,33,13
55.841983,37.537676,1444.4444444444443,5,1
55.842079,37.578747,2125.0,9,1
55.842095,37.48852,2819.3250230190392,32,9
55.842105,37.569045,1118.7607573149742,8,1
55.842221,37.570573,1233.3333333333333,8,1
55.842251,37.384873,1508.1792318634425,17,2
55.842302,37.55089,1769.7368421052633,18,3
55.842342,37.542707,1400.0,5,1
55.842413,37.533517,1351.3513513513512,12,1
55.842464,37.373302,2554.215386624869,24,10
55.842721,37.542491,1323.5294117647059,5,1
55.842747,37.364418,1460.0,12,1
55.842752,37.493003,2023.8095238095239,12,1
55.842838,37.583939,1272.7272727272727,5,1
55.842873,37.355965,1458.3333333333335,17,2
55.842913,37.358381,1490.9553593328428,12,2
55.842919,37.489859,3038.0416608870323,32,8
55.842924,37.538197,1406.25,18,1
55.842934,37.487784,2560.2766111506385,32,10
55.842974,37.457412,1060.6060606060605,12,1
55.84305,37.566521,1947.3684210526317,9,1
55.843378,37.489167,2311.367908734589,32,6
55.843394,37.399129,1324.3243243243244,12,1
55.843399,37.352875,1540.0,17,1
55.843449,37.544971,1785.7142857142858,9,1
55.843495,37.555714,2075.757575757576,9,1
55.8435,37.48048,2249.1453939983353,29,10
55.84351,37.354393,1600.0,17,1
55.843515,37.482004,2305.4755043227665,26,1
55.84353,37.429025,1168.5393258426966,5,1
55.843555,37.579672,2733.901515151515,5,4
55.84356,37.572297,1817.4386920980926,9,2
55.843616,37.485619,1200.0,17,1
55.843662,37.369134,1181.1951754385966,17,3
55.843682,37.496785,1560.0,16,2
55.843692,37.56839,1489.3617021276596,15,1
55.843737,37.361319,1372.7272727272727,12,2
55.843778,37.457142,1375.0,12,1
55.843985,37.582439,2564.5087965355183,5,5
55.844066,37.443865,1190.4761904761904,12,1
55.844142,37.495599,1621.6216216216217,5,1
55.844167,37.442437,1794.871794871795,14,1
55.844223,37.481442,1250.0,9,1
55.844298,37.546579,1333.3333333333333,12,1
55.84443,37.362855,1315.7894736842106,17,1
55.844465,37.401968,1250.0,22,1
55.844465,37.492742,1718.75,5,2
55.844541,37.497539,1162.7906976744187,5,1
55.844576,37.576663,3150.0,5,1
55.844647,37.557286,1771.4285714285713,14,1
55.844693,37.350611,1315.7894736842106,17,1
55.844713,37.430202,1175.0,12,1
55.844753,37.500926,3767.123287671233,17,1
55.844768,37.403324,1315.7894736842106,22,1
55.844834,37.347494,952.3809523809524,17,1
55.844854,37.479852,1717.0868347338937,21,2
55.844925,37.367688,1400.0,27,1
55.844955,37.453477,1363.6363636363637,9,1
55.844971,37.425396,1406.25,9,1
55.845011,37.350171,1567.5675675675675,17,1
55.845016,37.639249,3111.155759909965,25,12
55.845067,37.432663,1445.626477541371,9,2
55.845112,37.3659,1225.0,17,1
55.845142,37.369763,1948.051948051948,17,1
55.845203,37.340676,1282.051282051282,22,1
55.845203,37.4781,975.609756097561,16,1
55.845213,37.556235,1542.7631578947369,18,2
55.845279,37.565111,1184.2105263157894,12,1
55.845415,37.498312,1335.407819346141,12,2
55.845446,37.403225,967.741935483871,16,1
55.845501,37.438754,1441.1764705882354,5,1
55.845572,37.569351,1751.3134851138354,8,1
55.845582,37.490371,1225.0,5,1
55.845724,37.344467,1266.6666666666667,16,1
55.845739,37.491889,1670.9511568123394,12,1
55.845739,37.582565,2366.458333333333,5,2
55.845774,37.562039,1875.0,19,1
55.845789,37.579789,2734.143049932524,5,3
55.845815,37.369053,1730.7692307692307,25,1
55.845865,37.34187,1214.2857142857142,16,1
55.845916,37.562919,2185.460372960373,19,2
55.845926,37.576151,3137.323290109331,6,6
55.846062,37.583895,2243.5087719298244,5,3
55.846088,37.483337,1500.0,9,1
55.846113,37.485394,1585.3658536585365,12,1
55.846148,37.430561,1461.5384615384614,16,1
55.846194,37.581146,2711.1528915721024,5,11
55.846234,37.586985,1380.952380952381,5,1
55.846305,37.371416,1264.7058823529412,25,2
55.846305,37.57775,1666.6666666666667,22,1
55.84632,37.55619,1491.2280701754387,9,2
55.846401,37.366924,1216.2162162162163,17,1
55.846431,37.477291,1200.0,20,1
55.846456,37.401797,1223.2415902140672,4,1
55.846456,37.562658,2352.9411764705883,19,1
55.846512,37.438332,1486.4864864864865,5,1
55.846573,37.554403,2272.7272727272725,9,1
55.846593,37.57943,2650.0,9,1
55.846664,37.480597,1555.5555555555557,9,1
55.846674,37.445734,1875.0,12,1
55.846684,37.446048,1204.8192771084337,12,1
55.846689,37.489724,1456.5826330532211,12,1
55.846704,37.423428,1222.2222222222222,5,1
55.847113,37.492545,1750.0,12,1
55.847113,37.494243,1875.0,5,1
55.84721,37.564257,2335.186497456964,21,4
55.84725,37.367589,1346.1538461538462,17,1
55.847255,37.416808,1028.8065843621398,17,1
55.847311,37.628999,2462.5481628716334,22,4
55.847422,37.478172,1290.3225806451612,5,1
55.847437,37.491305,1293.103448275862,5,1
55.847513,37.512317,1371.4285714285713,17,1
55.847558,37.419143,1111.111111111111,5,1
55.847589,37.347898,1357.142857142857,17,1
55.847594,37.44647,1027.027027027027,12,1
55.847609,37.642617,1675.5288736420812,9,2
55.847629,37.630176,2615.3846153846152,21,1
55.847664,37.370643,1566.196762956833,25,4
55.847695,37.636662,2857.1428571428573,21,1
55.847811,37.646291,1666.6666666666667,9,2
55.847831,37.43393,2000.0,5,1
55.847851,37.452606,1363.6363636363637,5,1
55.847872,37.638737,2132.5160771704177,16,2
55.847882,37.438224,1296.2962962962963,5,1
55.847892,37.449542,1160.7142857142858,12,1
55.847937,37.65143,2051.276094276094,7,5
55.848028,37.361292,1315.7894736842106,22,1
55.84809,37.631024,2334.803214506491,21,5
55.84815,37.635763,2000.0,18,2
55.84819,37.345589,1148.148148148148,14,1
55.848357,37.351195,1199.261992619926,17,1
55.848362,37.478271,2088.7467362924285,5,1
55.848468,37.439005,1415.0943396226414,20,1
55.848534,37.493263,1829.2682926829268,5,1
55.848544,37.496695,1192.4688469282255,5,2
55.848559,37.419045,1448.3326177186204,22,2
55.848564,37.48835,1571.4285714285713,14,1
55.848685,37.440775,1333.3333333333333,5,1
55.848726,37.429187,1666.6666666666667,12,1
55.848741,37.638737,2469.887955182073,14,3
55.848776,37.456927,1430.7432432432433,4,2
55.848822,37.490506,1860.4651162790697,5,1
55.848882,37.431918,1333.3333333333333,5,1
55.848897,37.650325,2750.7505796542614,53,56
55.848933,37.481109,1133.3333333333333,14,1
55.848943,37.512155,1901.565995525727,12,1
55.848958,37.587245,2783.157894736842,16,8
55.849044,37.484909,1250.0,9,1
55.849054,37.362999,1205.128205128205,17,1
55.849069,37.62422,2275.093531971455,18,12
55.849115,37.347135,1120.6896551724137,17,1
55.849125,37.447836,1184.2105263157894,12,1
55.84918,37.491152,1508.1206496519721,5,1
55.849211,37.407403,900.0,22,1
55.849231,37.4955,1592.9203539823009,20,1
55.849287,37.579861,1953.508478357876,18,3
55.849332,37.44506,2277.777777777778,5,2
55.849342,37.449839,1212.5,12,1
55.849352,37.421776,1319.5488721804513,12,2
55.849378,37.514967,1714.2857142857142,16,1
55.849383,37.416332,1052.6315789473683,22,1
55.849383,37.640147,1666.6666666666667,9,1
55.849443,37.625415,2861.6082746229804,18,6
55.849504,37.623196,2190.701840525846,18,11
55.849549,37.478702,2380.9523809523807,9,1
55.849565,37.352767,1500.0,14,1
55.849595,37.488835,1652.8925619834713,14,1
55.849615,37.637614,1666.6666666666667,9,1
55.84964,37.521426,1925.9259259259259,9,1
55.849666,37.643462,1276.595744680851,12,1
55.849691,37.620905,2226.670665363508,11,4
55.849711,37.507592,1222.2222222222222,5,1
55.849767,37.653703,1250.0,12,1
55.849868,37.343856,1205.128205128205,18,1
55.849964,37.45195,1209.3023255813953,5,1
55.849994,37.683239,1606.722428748451,23,2
55.850029,37.447593,1428.5714285714287,5,1
55.850029,37.488844,1388.888888888889,14,1
55.850095,37.409262,1301.1152416356879,17,1
55.85011,37.355399,1486.4864864864865,17,1
55.850136,37.481999,1385.1851851851852,16,1
55.850176,37.622441,2400.1019688519686,18,9
55.850176,37.644962,1704.732049559636,9,2
55.850196,37.419808,1408.0459770114944,12,1
55.850252,37.346721,1076.923076923077,22,1
55.850272,37.492464,1686.5095656457838,16,2
55.850277,37.6388,1666.6666666666667,14,1
55.850343,37.505705,1342.857142857143,9,1
55.850398,37.65196,1923.076923076923,17,1
55.850439,37.501097,1357.8431372549019,5,2
55.850479,37.537955,2240.0,6,1
55.85054,37.631963,1444.4444444444443,12,1
55.850555,37.602256,1904.7619047619048,33,1
55.850565,37.684173,1862.350605339363,22,3
55.850575,37.60222,1790.3337117605593,33,8
55.85058,37.507762,1250.0,9,1
55.850606,37.640156,1713.3956386292834,5,1
55.850636,37.686141,1369.8630136986303,9,1
55.850651,37.520563,1250.0,9,1
55.850686,37.345338,1203.7037037037037,17,1
